#node	score1
AT2L1_MOUSE	-12.7815981038228
RL19_MOUSE	-18.241855597268
MGST1_MOUSE	-18.9256413786327
TRXR1_MOUSE	-17.5990346986525
TIM13_MOUSE	-19.1786813226602
VP26A_MOUSE	-16.3653799701491
RT4I1_MOUSE	-17.9451018288798
RS25_MOUSE	-18.1026711836321
SPTB2_MOUSE	-17.3759205256196
E41L2_MOUSE	-17.8461026330083
CALX_MOUSE	-19.1930175398675
SYCC_MOUSE	-19.0436772405587
DRG1_MOUSE	-14.9298640976985
AKAP1_MOUSE	-19.0554569441218
MYO1C_MOUSE	-19.1604352356225
ODPX_MOUSE	-18.8856327511267
ODO1_MOUSE	-19.0897273077208
PFD2_MOUSE	-18.4560852439551
PRS8_MOUSE	-18.8572902225
GBLP_MOUSE	-19.0217950826594
KAP0_MOUSE	-16.6693119515375
1433F_MOUSE	-18.3034542332329
NHRF1_MOUSE	-14.3354777795593
SEC63_MOUSE	-14.6403941581292
PP2AA_MOUSE	-16.8307243873471
DDX21_MOUSE	-17.8337162546799
GALK1_MOUSE	-18.3292789760493
VDAC1_MOUSE	-17.6476768445677
LIS1_MOUSE	-16.7979702068622
1433E_MOUSE	-18.2399094936583
HINT1_MOUSE	-14.550554000336
MDHC_MOUSE	-15.8658148694898
DLDH_MOUSE	-18.8296425234289
MYPT1_MOUSE	-18.5818659542008
SOX_MOUSE	-18.6077108366254
PSB6_MOUSE	-19.1523962586741
AHSA2_MOUSE	-17.781261304229
RAB1A_MOUSE	-17.7816727591437
RTN4_MOUSE	-16.3375187025242
ARGI1_MOUSE	-14.6403941581292
ACACA_MOUSE	-18.4813908889903
ACLY_MOUSE	-19.2036643173603
ASGR1_MOUSE	-18.4647419890318
PHS_MOUSE	2.74382265074503
PSMD2_MOUSE	-16.6090778529839
PSD12_MOUSE	-18.2905590524931
K6PL_MOUSE	-19.1881227102932
RAB5C_MOUSE	-17.1093602156959
RAB10_MOUSE	-16.8692502212623
ACOT2_MOUSE	16.8168052281783
XPO1_MOUSE	-17.2823228674135
GLRX5_MOUSE	-12.6385823181605
FKBP3_MOUSE	-18.138595486104
AHSA1_MOUSE	-18.9725667042659
C1TC_MOUSE	-19.0060536510322
IF2A_MOUSE	-18.935349793084
NPC2_MOUSE	-16.1959412384609
ACOX1_MOUSE	-16.792105956633
CLPX_MOUSE	-19.1655054179829
WDR1_MOUSE	-15.5952442528097
NMT1_MOUSE	-17.5007336830259
MRCKB_MOUSE	-18.394513326089
MAAI_MOUSE	-18.8333143483319
ECHD1_MOUSE	-17.4681213385198
AKC1H_MOUSE	-14.3589634029766
BLMH_MOUSE	-17.7532961355174
DHRS1_MOUSE	-15.2850477843095
HNRH1_MOUSE	-11.4932129651286
RS27A_MOUSE	-17.6586081100413
PBLD1_MOUSE	-18.1166572459421
PURA2_MOUSE	-17.3979677680548
SMD3_MOUSE	-17.8458270352536
ARP2_MOUSE	-18.2833781231703
ARF5_MOUSE	-9.60102608920507
ELOV2_MOUSE	0.985096511603427
THOP1_MOUSE	0.69966125115119
PRS4_MOUSE	-18.8010919932764
NB5R3_MOUSE	-15.0802156644193
PGS2_MOUSE	-19.1511991242672
PDCD6_MOUSE	-16.4885422536554
PSMD6_MOUSE	-16.3911049936305
ANXA7_MOUSE	-18.7390293581708
CATL1_MOUSE	-18.6821245891632
CATZ_MOUSE	-19.0398313147873
ODPB_MOUSE	-18.9725667042659
TKT_MOUSE	-18.9932217050023
GLYC_MOUSE	-19.1876321548673
NEMF_MOUSE	-17.5028609473571
CO8G_MOUSE	-16.9522267376868
NPS3B_MOUSE	-18.8375357427923
HUTI_MOUSE	-18.315691883393
DHSA_MOUSE	-19.2036643173603
NEDD8_MOUSE	-18.9920973299798
ERAP1_MOUSE	-14.2998605409494
CLUS_MOUSE	-19.0118599102726
TNPO1_MOUSE	-18.1465391130072
VINC_MOUSE	-18.855282709701
DNJC3_MOUSE	-16.8205322434389
AKTS1_MOUSE	-18.6668304792786
DPYL2_MOUSE	-15.2392936267584
GDIB_MOUSE	-18.1612247954796
CSN6_MOUSE	-18.2326407837246
HNRPK_MOUSE	-18.9648381648149
COQ6_MOUSE	-17.9187088962284
DERL2_MOUSE	-18.9956343026895
HYES_MOUSE	-16.2820918653492
AMACR_MOUSE	-15.2338120806355
CAND1_MOUSE	-18.9164165380937
SRSF5_MOUSE	-10.3647512841483
HUTH_MOUSE	-19.1997887642814
MTU1_MOUSE	-6.78695687659884
UK114_MOUSE	-4.19580341680717
ROAA_MOUSE	-18.9874448928287
S14L4_MOUSE	-18.8843461777878
MYH9_MOUSE	-19.1655054179829
QCR10_MOUSE	-14.7176924139036
NDUB9_MOUSE	-16.3082757401226
ACON_MOUSE	-19.1297329199015
EIF3E_MOUSE	-12.4378781496343
ADRO_MOUSE	-19.1655054179829
RFA3_MOUSE	-19.1524299499255
LGMN_MOUSE	-18.1076430897031
CK5P3_MOUSE	-18.7118612807951
FIS1_MOUSE	-18.8470517877103
SYWC_MOUSE	-18.7712188317862
MTND_MOUSE	-17.0827443535091
GSTT1_MOUSE	-18.9648381648149
PLSL_MOUSE	-18.9485313701094
ATX10_MOUSE	-14.1195337786908
NCLN_MOUSE	-14.6064879454019
KNG1_MOUSE	-17.5652649399361
AP2M1_MOUSE	-18.8296425234289
SC23A_MOUSE	-18.8353196133045
CY1_MOUSE	-18.4935696509153
PUR4_MOUSE	-18.138595486104
PUR8_MOUSE	-18.8541101327587
TFR1_MOUSE	-12.84650940971
1433Z_MOUSE	-18.9995627580668
FETUA_MOUSE	-18.9988493768615
ECHP_MOUSE	-18.9811036150382
NTCP_MOUSE	-19.0000914880479
FABPI_MOUSE	-18.1381430291967
CENPV_MOUSE	-18.9648381648149
TRA2B_MOUSE	-12.1384473010093
TWF1_MOUSE	-18.468884429461
DNM1L_MOUSE	-19.0085529436219
SAM50_MOUSE	-15.3830084296678
DAD1_MOUSE	-15.6639034998516
RGN_MOUSE	-5.29656779773243
B2L13_MOUSE	-19.0686909795692
A16A1_MOUSE	-18.6776646094094
CDC37_MOUSE	-18.9038122330868
HS90A_MOUSE	-18.7838458426673
MUTA_MOUSE	-19.1242914080929
CREL2_MOUSE	-19.0313003385352
FCL_MOUSE	-18.8353196133045
REPS1_MOUSE	-14.4497916217032
NDUAC_MOUSE	-15.5839811902071
SUCB1_MOUSE	-19.1721519483494
ACY1_MOUSE	-19.0821835674716
PPCE_MOUSE	-18.6199593942209
AUHM_MOUSE	-15.9479059715505
ATAD1_MOUSE	-15.1324558360662
NDKB_MOUSE	-18.9725667042659
PPM1A_MOUSE	-19.0007615564052
EMC2_MOUSE	-18.6465104997973
SODC_MOUSE	-10.2893687086733
S29A1_MOUSE	-19.0979234956655
CBS_MOUSE	-19.1489018717439
HS90B_MOUSE	-18.9403535469513
BASI_MOUSE	-16.8560672095256
PSA6_MOUSE	-18.963683012984
PSB5_MOUSE	-17.957411000892
PSB8_MOUSE	-17.749554673611
LPPRC_MOUSE	-18.9403535469513
CD166_MOUSE	9.80812299054067
CO3_MOUSE	-18.9164165380937
CS010_MOUSE	-19.1323123387526
PDXD1_MOUSE	-18.9203672970638
PLST_MOUSE	-18.8337437210249
LUC7L_MOUSE	-12.7407638675608
IDHG1_MOUSE	-13.583672249052
SRP68_MOUSE	-18.2659871209502
TCPE_MOUSE	-18.1300091652856
ERF1_MOUSE	-19.0724910866078
MA2A1_MOUSE	-19.1412533007484
TPD54_MOUSE	-19.1693598886894
AP3B1_MOUSE	-19.0577749462318
DIAP1_MOUSE	-18.1276822177016
DPYS_MOUSE	-18.6776646094094
GPDA_MOUSE	30.0156116003181
NDUV2_MOUSE	-18.4627019011845
CSK2B_MOUSE	-16.2322241656215
CUL2_MOUSE	-19.0696561593003
GRP75_MOUSE	-18.6362833864181
SYTC_MOUSE	-17.2137485470533
HEM6_MOUSE	-17.9501605871906
LMNB1_MOUSE	-18.2780289862588
TCOF_MOUSE	-17.8048828146062
UBA1_MOUSE	-18.12148571643
VDAC2_MOUSE	-18.9307623275145
FADS1_MOUSE	-12.4422726156669
ANXA1_MOUSE	-15.6669496047021
VAPA_MOUSE	-15.6293485093003
EHD3_MOUSE	-18.8147157170349
EIF3H_MOUSE	-18.2700134212305
HEMH_MOUSE	-18.9084932070384
NDUA6_MOUSE	-18.1647429031879
CADH2_MOUSE	-18.7223531780531
XDH_MOUSE	-19.1677697039904
NC2A_MOUSE	-19.0017142834593
SOAT2_MOUSE	-18.0324892723259
CPT1A_MOUSE	-19.0326150267992
PRP19_MOUSE	-17.5780304419348
GOLP3_MOUSE	-17.7528432451685
SFXN1_MOUSE	-18.5029044745111
SERC_MOUSE	-18.1105191122621
SHPK_MOUSE	-18.8248295369558
CASP7_MOUSE	-17.1402498553417
MPC1_MOUSE	-8.63548999841724
GLO2_MOUSE	-19.1498140855979
ENTP5_MOUSE	-17.8803722891569
CUTC_MOUSE	-17.9561362500701
SFXN2_MOUSE	-18.1146506295751
PRDX5_MOUSE	-18.5128279750961
SCFD1_MOUSE	-18.9811036150382
PSME1_MOUSE	-18.2414349016243
NUD12_MOUSE	-19.0073017142618
PRDX3_MOUSE	-16.8074089269637
LICH_MOUSE	-18.3034542332329
RET4_MOUSE	-17.6137722030433
GPAT1_MOUSE	-16.3811144459127
XPP1_MOUSE	-18.6465104997973
GHC1_MOUSE	-14.1049209421165
PPIF_MOUSE	-15.1303753617806
ATPO_MOUSE	-19.0108537241301
ACTZ_MOUSE	-18.6077108366254
ATPB_MOUSE	-17.9666836638544
PAPS2_MOUSE	-18.5274561514407
PABP1_MOUSE	-16.4714695498493
DOPD_MOUSE	-12.2539579618849
TIM9_MOUSE	-18.3040854304013
ESTD_MOUSE	-19.0073017142618
HACL1_MOUSE	-18.6449184052478
TALDO_MOUSE	-19.1634573239442
IPYR_MOUSE	-18.019458396251
DHB4_MOUSE	-3.26535325141404
TM9S3_MOUSE	-17.8951691043851
PTPRK_MOUSE	-18.3799833258081
UMPS_MOUSE	-18.22566285518
F261_MOUSE	-19.0807206615134
PREP_MOUSE	-19.0642813564189
CYB5_MOUSE	-18.6492257908897
HPRT_MOUSE	-11.8829530374714
ECHM_MOUSE	-18.9885650272161
DYR_MOUSE	-18.1481036997635
GLGB_MOUSE	-18.5133304160798
MBL2_MOUSE	-18.5958396890268
ATPA_MOUSE	-19.1277848876254
SCOT1_MOUSE	-15.8311139388573
GDIR1_MOUSE	-19.1192825553465
M2OM_MOUSE	-17.665926022745
TOM22_MOUSE	-8.09194470129306
NDUA5_MOUSE	-16.5751176753623
COX7R_MOUSE	-18.2719629752865
GLPK_MOUSE	-17.6111784439827
NDUB8_MOUSE	-18.8572902225
DCTN2_MOUSE	-16.4024519733598
QCR1_MOUSE	-18.4546056537767
ATPG_MOUSE	-17.2749027899892
HGS_MOUSE	-18.3280070437603
CMBL_MOUSE	-17.8603397223325
LGUL_MOUSE	-16.6056462664818
K1C18_MOUSE	-11.5735157652102
ARLY_MOUSE	-15.6877889512291
PA2G4_MOUSE	-18.8064128080551
TM14C_MOUSE	9.13138055917618
AL1A7_MOUSE	-16.8912681963943
L2HDH_MOUSE	-17.6716732588608
NDUS6_MOUSE	-17.8224819506617
TCPQ_MOUSE	-18.9885650272161
ATG3_MOUSE	-18.6559342247341
CDC5L_MOUSE	-18.9348547159628
CATB_MOUSE	-18.6812277122093
IF4A2_MOUSE	13.7784155609627
LACB2_MOUSE	-18.3423560037061
CPSM_MOUSE	-18.8071778230216
LYAG_MOUSE	-18.923679356148
PSD13_MOUSE	-12.9767841396077
CNDP2_MOUSE	-16.9669102759195
LYPA1_MOUSE	-18.6069242058633
GCSP_MOUSE	-18.4892002487675
SYNC_MOUSE	-18.8866946212071
ITB1_MOUSE	-17.4578690483183
PCY2_MOUSE	-18.9123572197266
ACBP_MOUSE	-18.0792279292593
HGD_MOUSE	-18.9790871953649
HRG_MOUSE	-18.869296047956
FINC_MOUSE	-18.7755479913588
SAC1_MOUSE	-19.1863918220737
COPG2_MOUSE	-18.8997219533856
DDB1_MOUSE	-18.5280629022795
ACADL_MOUSE	-17.1434187827898
SYLC_MOUSE	-19.0278729018909
GCP60_MOUSE	-3.91709665509821
FAS_MOUSE	30.6962202591424
ADCK3_MOUSE	-18.3571568988385
PUR2_MOUSE	-18.8560565845603
UBXN4_MOUSE	-19.1877337987854
MCM6_MOUSE	-11.0067258217677
TPMT_MOUSE	-18.8337437210249
SYDC_MOUSE	-19.1863918220737
KAD3_MOUSE	-18.1693813641254
SPS1_MOUSE	-13.6293987644697
VIME_MOUSE	-19.1869281847321
SDF2L_MOUSE	-13.2541340212083
HS74L_MOUSE	-12.1321985103217
PDIA4_MOUSE	-19.1434295374748
ISCU_MOUSE	-19.0398313147873
SPYA_MOUSE	-13.2730048820777
VILI_MOUSE	-17.505281800623
GLRX1_MOUSE	-18.6190110992355
CP2E1_MOUSE	-15.013513735335
PRS10_MOUSE	-18.9959695872333
LGAT1_MOUSE	-16.4996924679137
SSRA_MOUSE	-15.4370001127144
CSAD_MOUSE	-19.1785944588397
TBA4A_MOUSE	-14.9266996360936
GPDM_MOUSE	-18.0366372876364
MRC1_MOUSE	-18.1947312438598
GRP78_MOUSE	-17.57385067479
MGST3_MOUSE	-18.6153240827328
PSMD1_MOUSE	-17.6448794367831
ARP3_MOUSE	-18.0914341199425
EIF3A_MOUSE	-19.0326150267992
TSN_MOUSE	-17.5813483956178
ANT3_MOUSE	-19.1877337987854
CH60_MOUSE	-16.6638549052652
RHG01_MOUSE	-12.84650940971
TXD17_MOUSE	-19.1277848876254
PIGR_MOUSE	-18.9956343026895
PUR9_MOUSE	-19.1553072062576
ACSF3_MOUSE	-19.0642813564189
CATA_MOUSE	-16.4172570739455
MAL2_MOUSE	-17.4186988962422
ACOX2_MOUSE	-17.7024788213017
SSRP1_MOUSE	-15.494163585016
RU1C_MOUSE	4.89963094521373
PPP6_MOUSE	8.68785772726514
SRP09_MOUSE	-17.5620581806681
ABCBB_MOUSE	-15.9636240885025
CAN2_MOUSE	-18.5614797980565
CAH5A_MOUSE	-18.5346018263527
PCKGC_MOUSE	-15.3388700883116
PSB7_MOUSE	-18.5346018263527
COPA_MOUSE	-18.0092728330577
THRB_MOUSE	-5.8981361838188
KYNU_MOUSE	-18.4704836622427
RBBP9_MOUSE	-19.108491554606
GLNA_MOUSE	-14.1669091932201
S27A2_MOUSE	-18.1949785005866
NDUA8_MOUSE	-19.1140957376136
RBM39_MOUSE	-17.9050880579002
IVD_MOUSE	-18.556429349548
NDUS1_MOUSE	-18.8657126331973
HAOX1_MOUSE	-19.212422018297
CAH3_MOUSE	-14.6403941581292
NUCL_MOUSE	-18.963236560614
IQGA2_MOUSE	-18.9187510029382
ECHA_MOUSE	-18.9956343026895
NDUB5_MOUSE	-13.3822531592996
PGES2_MOUSE	-17.2723815656799
U5S1_MOUSE	-19.1294068103028
BAF_MOUSE	-17.7620104106611
SC22B_MOUSE	-16.2929329918906
LETM1_MOUSE	-19.1699304132263
ANXA5_MOUSE	-19.108491554606
PPID_MOUSE	-18.8724589610354
FXR1_MOUSE	-13.1947784878856
ETFD_MOUSE	-17.901451174477
RS14_MOUSE	-18.7636113282037
NSF1C_MOUSE	-18.6873165495364
SYFB_MOUSE	-18.7696028667586
DECR_MOUSE	-10.5683958215751
CAH2_MOUSE	-15.1555018778792
DERL1_MOUSE	-18.8662361149494
FAF2_MOUSE	-19.086459706878
CAD17_MOUSE	-16.0388619647052
PDLI5_MOUSE	-14.5767106234337
S10AB_MOUSE	-16.8357915552996
IF4E_MOUSE	-17.0046956008539
MTP_MOUSE	-17.9193444699314
STIP1_MOUSE	-19.0264666917869
NDUAA_MOUSE	-18.7192236598361
THIO_MOUSE	-18.3872724193557
TERA_MOUSE	-19.2009911874522
THIC_MOUSE	-18.2913922525954
CACP_MOUSE	-19.1242914080929
IF4A3_MOUSE	-17.1016872582137
OXND1_MOUSE	-18.6537858773784
GUAA_MOUSE	-18.0766120788106
PDIA3_MOUSE	-18.5395222064916
NDUV3_MOUSE	-18.8296425234289
TXNL1_MOUSE	-19.0948408299143
HEM2_MOUSE	-19.1056060771077
AAPK2_MOUSE	-18.2001759350051
RS3A_MOUSE	-19.1930175398675
PRDX4_MOUSE	-16.1744637325814
RM10_MOUSE	-17.4623973325601
GSH0_MOUSE	-14.5474665445663
NUDT5_MOUSE	-17.2440774490786
ADHX_MOUSE	-18.923679356148
KAD4_MOUSE	-19.0099746957206
KCY_MOUSE	-15.749371400753
IF5_MOUSE	-17.6796519721232
DEK_MOUSE	-18.7959701544552
PSA7_MOUSE	-18.6646895716519
GTR2_MOUSE	-14.2221785355867
YBOX1_MOUSE	-18.3092384686636
SNP23_MOUSE	-18.0346742895425
PRDX1_MOUSE	-10.0448356511202
QOR_MOUSE	-16.4306418662278
PSMD5_MOUSE	-18.459980771854
PSDE_MOUSE	-10.3358799475069
PYRG1_MOUSE	-13.9610817849648
STRUM_MOUSE	-19.0696561593003
AMPE_MOUSE	-15.5470131317124
PPT1_MOUSE	-19.0043046075783
GLCNE_MOUSE	-18.5873407712052
DNJA1_MOUSE	-18.3212593865508
P5CS_MOUSE	-19.1013393481578
RL24_MOUSE	-18.1232677609404
BPNT1_MOUSE	-18.8770627250621
MPPA_MOUSE	-18.6886150868302
IPYR2_MOUSE	-18.3238313756467
41_MOUSE	-18.6814636275474
PHS2_MOUSE	-17.7064019177641
CAP1_MOUSE	-19.1319213465222
CAPZB_MOUSE	-16.590097930474
FLNB_MOUSE	-19.0203819455907
DCUP_MOUSE	-18.9568101788067
ALDOB_MOUSE	57.203233643714
RPN2_MOUSE	-18.7938235092305
DJC10_MOUSE	-15.9091635490261
PGM1_MOUSE	-18.0689540945494
RS6_MOUSE	-17.0343343986016
NLTP_MOUSE	-3.71498654495402
DHE3_MOUSE	-16.7417444305966
NUCKS_MOUSE	-3.96405188343984
KAD2_MOUSE	-16.925189641132
CPT2_MOUSE	-18.6771915862528
DTD1_MOUSE	-19.0331883315253
RT05_MOUSE	-18.308342067762
AP4A_MOUSE	-17.615336636722
PCNA_MOUSE	-18.9029164149342
ALBU_MOUSE	-9.13675365163454
EI2BD_MOUSE	-16.5593991084008
TMEDA_MOUSE	-18.5868097775639
SSRG_MOUSE	16.0057912687088
UBAP2_MOUSE	-18.1465133295156
TLN1_MOUSE	-18.667204488721
SC16B_MOUSE	-15.0929299405905
ATP5J_MOUSE	-19.0724246730457
PARK7_MOUSE	-18.8470517877103
GSTA3_MOUSE	-18.8320087203033
AL4A1_MOUSE	-17.0107474957347
LMNA_MOUSE	-17.1952278935812
ALDH2_MOUSE	-7.68794346511181
ACAD9_MOUSE	-19.0007615564052
HPPD_MOUSE	-7.4645768992158
NUDC_MOUSE	-14.0074659370012
OSTF1_MOUSE	-18.0986998906089
SEPT2_MOUSE	-18.2311758254954
SDSL_MOUSE	16.1974103016326
SYEP_MOUSE	-19.1673425419808
ARPC3_MOUSE	-16.353360202415
PSMD9_MOUSE	-14.4103473883068
GBB1_MOUSE	-18.4257267432248
TXD12_MOUSE	-17.8954870982867
SCRB2_MOUSE	-18.3126001557726
EHD1_MOUSE	-12.3846544543968
ARFG1_MOUSE	-18.8173272953964
EPS15_MOUSE	-17.6088166036876
MPC2_MOUSE	-15.497172539574
6PGD_MOUSE	-15.9135379705769
SERB_MOUSE	-14.9872609973473
PEF1_MOUSE	-18.0853084871392
CSRP1_MOUSE	-18.0914341199425
AATC_MOUSE	-13.6447623153199
