#label	score
SET_MOUSE	NaN
RTN4_MOUSE	NaN
ASSY_MOUSE	NaN
RS6_MOUSE	NaN
RL35_MOUSE	NaN
KAD4_MOUSE	NaN
SQSTM_MOUSE	-2.8312
VDAC1_MOUSE	NaN
BT3L4_MOUSE	14.1099
EPS15_MOUSE	6.2997
FAF1_MOUSE	2.1281
ABCBB_MOUSE	NaN
RS8_MOUSE	NaN
SYSC_MOUSE	NaN
STXB3_MOUSE	NaN
RBBP4_MOUSE	NaN
EIF3I_MOUSE	NaN
ZO1_MOUSE	NaN
ACADV_MOUSE	NaN
RFA2_MOUSE	NaN
GALE_MOUSE	NaN
RL11_MOUSE	NaN
PP1G_MOUSE	8.6118
ARPC3_MOUSE	NaN
CAPZB_MOUSE	NaN
RL23A_MOUSE	NaN
B2MG_MOUSE	NaN
RL22_MOUSE	NaN
DEST_MOUSE	4.0484
PSB3_MOUSE	NaN
RL23_MOUSE	3.0726
TGM2_MOUSE	NaN
VPP1_MOUSE	NaN
SRC8_MOUSE	NaN
NSF_MOUSE	NaN
FLNA_MOUSE	NaN
PSMD9_MOUSE	NaN
EIF3B_MOUSE	NaN
EIF3D_MOUSE	NaN
LARP4_MOUSE	NaN
GOGA2_MOUSE	NaN
COPZ1_MOUSE	NaN
DC1I2_MOUSE	-3.1023
CKAP5_MOUSE	NaN
ZO2_MOUSE	0.5712
UBE2N_MOUSE	NaN
CSK21_MOUSE	18.4593
IF2B_MOUSE	NaN
NNTM_MOUSE	NaN
ELAV1_MOUSE	NaN
CEAM1_MOUSE	12.5379
MTP_MOUSE	NaN
DCMC_MOUSE	NaN
EFTU_MOUSE	NaN
IDHC_MOUSE	NaN
RL27_MOUSE	NaN
CAB39_MOUSE	7.0118
D2HDH_MOUSE	NaN
SYLC_MOUSE	NaN
UBXN1_MOUSE	NaN
GANAB_MOUSE	NaN
EF1G_MOUSE	NaN
USMG5_MOUSE	NaN
NTCP_MOUSE	5.8597
A1AT2_MOUSE	NaN
NDUB6_MOUSE	NaN
RAB7A_MOUSE	NaN
RBM47_MOUSE	-2.6011
RMD3_MOUSE	0.8383
SYSM_MOUSE	NaN
SC31A_MOUSE	NaN
FRIL1_MOUSE	6.0759
UEVLD_MOUSE	NaN
SERPH_MOUSE	NaN
CASP3_MOUSE	NaN
ARY2_MOUSE	NaN
ODO1_MOUSE	NaN
AP1G1_MOUSE	46.138
SYK_MOUSE	NaN
F16P1_MOUSE	NaN
MY18A_MOUSE	3.6392
SGPL1_MOUSE	NaN
VP26A_MOUSE	NaN
MBD3_MOUSE	1.6702
UBP14_MOUSE	NaN
IF2H_MOUSE	NaN
DDX3Y_MOUSE	NaN
RT29_MOUSE	NaN
LA_MOUSE	NaN
ROA3_MOUSE	NaN
PPA6_MOUSE	NaN
HMCS2_MOUSE	35.2314
RAP1A_MOUSE	NaN
PSA5_MOUSE	NaN
UB2L3_MOUSE	NaN
ITB1_MOUSE	-2.946
ROA2_MOUSE	NaN
BDH_MOUSE	NaN
METK2_MOUSE	NaN
EF1D_MOUSE	NaN
LEG1_MOUSE	NaN
MAGI1_MOUSE	NaN
USP9X_MOUSE	8.2942
NSF1C_MOUSE	NaN
CP2D9_MOUSE	NaN
SRRM2_MOUSE	NaN
RNPS1_MOUSE	35.5888
NDUA9_MOUSE	NaN
TPP2_MOUSE	NaN
STX16_MOUSE	NaN
DEOC_MOUSE	NaN
AL1A1_MOUSE	5.2653
GUAD_MOUSE	NaN
ALDOA_MOUSE	NaN
SYVC_MOUSE	NaN
GNL1_MOUSE	NaN
XPO5_MOUSE	NaN
RL31_MOUSE	7.6821
RLA0_MOUSE	NaN
ICAM1_MOUSE	4.0874
GLNA_MOUSE	NaN
SCRB1_MOUSE	1.313
ARC1B_MOUSE	NaN
HMGB1_MOUSE	NaN
AN32A_MOUSE	12.1265
MMSA_MOUSE	NaN
A1AT5_MOUSE	38.1316
IPO7_MOUSE	2.3033
GALT_MOUSE	NaN
BUB3_MOUSE	NaN
OAT_MOUSE	-0.9063
RLA2_MOUSE	2.2389
CP4CA_MOUSE	NaN
IF4G3_MOUSE	3.6249
TADBP_MOUSE	-0.7582
6PGD_MOUSE	NaN
GPX1_MOUSE	6.6436
SPS2_MOUSE	NaN
NU5M_MOUSE	NaN
NU4M_MOUSE	2.4705
ATP8_MOUSE	NaN
COX2_MOUSE	10.9481
COX1_MOUSE	NaN
CD36_MOUSE	10.2557
RL5_MOUSE	3.0094
CP2B9_MOUSE	0.1825
RL38_MOUSE	NaN
TIM50_MOUSE	NaN
FPPS_MOUSE	NaN
RL32_MOUSE	NaN
RL3_MOUSE	0.1874
RL29_MOUSE	0.7288
CBX3_MOUSE	26.8352
FRDA_MOUSE	NaN
COX5B_MOUSE	NaN
ARF1_MOUSE	8.4564
IMDH2_MOUSE	NaN
ENOA_MOUSE	NaN
F261_MOUSE	NaN
RS17_MOUSE	NaN
RAC1_MOUSE	9.7856
ABCE1_MOUSE	6.6615
RL36_MOUSE	NaN
RS25_MOUSE	NaN
CY250_MOUSE	NaN
ERF3A_MOUSE	28.0667
NUP93_MOUSE	16.8758
EWS_MOUSE	-2.2961
SUCB2_MOUSE	NaN
RL17_MOUSE	NaN
GSHB_MOUSE	NaN
YBOX1_MOUSE	NaN
AADAT_MOUSE	NaN
TBA4A_MOUSE	NaN
RL15_MOUSE	NaN
A1AT4_MOUSE	NaN
QCR6_MOUSE	0.2037
C1QBP_MOUSE	3.8513
COF2_MOUSE	NaN
IF1A_MOUSE	NaN
ITA1_MOUSE	NaN
SSRP1_MOUSE	1.4493
ARPC5_MOUSE	6.7976
GLCM_MOUSE	NaN
HEM3_MOUSE	NaN
PDIA4_MOUSE	NaN
RS26_MOUSE	17.4818
ETHE1_MOUSE	NaN
HS74L_MOUSE	3.1125
PCBP2_MOUSE	NaN
MPCP_MOUSE	NaN
NDUA3_MOUSE	NaN
MPPA_MOUSE	NaN
SF3B4_MOUSE	NaN
PEX19_MOUSE	NaN
A1CF_MOUSE	NaN
CX6B1_MOUSE	NaN
RENT1_MOUSE	NaN
NPM_MOUSE	0.4474
CP2AC_MOUSE	0.0768
FKBP8_MOUSE	NaN
PVRL2_MOUSE	NaN
TTHY_MOUSE	NaN
CH10_MOUSE	NaN
NDUS8_MOUSE	NaN
HPT_MOUSE	NaN
HS105_MOUSE	NaN
PREB_MOUSE	NaN
RU17_MOUSE	NaN
OSBL1_MOUSE	NaN
RS7_MOUSE	NaN
DCAF8_MOUSE	NaN
AL3A2_MOUSE	NaN
DHCR7_MOUSE	26.5575
UD19_MOUSE	NaN
MTX1_MOUSE	NaN
RL26_MOUSE	NaN
KFA_MOUSE	6.7524
UD11_MOUSE	NaN
CP2DA_MOUSE	NaN
NP1L4_MOUSE	NaN
ACADM_MOUSE	20.9717
RL18_MOUSE	NaN
HXK1_MOUSE	-3.3163
AT2L1_MOUSE	NaN
GCKR_MOUSE	NaN
ENTP5_MOUSE	NaN
PRDX6_MOUSE	NaN
RL7_MOUSE	NaN
ODBA_MOUSE	NaN
PYGL_MOUSE	NaN
IF2A_MOUSE	NaN
COPE_MOUSE	NaN
PRS6A_MOUSE	NaN
SIR5_MOUSE	NaN
1433E_MOUSE	NaN
AGM1_MOUSE	NaN
BASI_MOUSE	NaN
HNRH1_MOUSE	18.8337
AGFG1_MOUSE	NaN
VKGC_MOUSE	NaN
YAP1_MOUSE	0.8597
SYFB_MOUSE	NaN
CO4B_MOUSE	NaN
MYPT1_MOUSE	NaN
HYES_MOUSE	NaN
RS15_MOUSE	NaN
ANT3_MOUSE	NaN
CAN2_MOUSE	23.0672
ACSM3_MOUSE	NaN
HYOU1_MOUSE	NaN
RETST_MOUSE	6.2656
DDC_MOUSE	3.6752
STRAP_MOUSE	NaN
CAP1_MOUSE	NaN
LDHD_MOUSE	NaN
IQGA2_MOUSE	NaN
SC61B_MOUSE	2.1214
SRR_MOUSE	2.2704
RHOB_MOUSE	46.138
AMACR_MOUSE	NaN
VATA_MOUSE	NaN
CBS_MOUSE	-2.7345
FKBP2_MOUSE	NaN
STAT1_MOUSE	NaN
GLRX3_MOUSE	NaN
RAP1B_MOUSE	NaN
ELOB_MOUSE	18.0187
ECH1_MOUSE	NaN
ACTN4_MOUSE	NaN
EIF3K_MOUSE	NaN
CEPT1_MOUSE	NaN
CP3AP_MOUSE	NaN
CHDH_MOUSE	NaN
PPA5_MOUSE	NaN
NDUA8_MOUSE	NaN
ASNA_MOUSE	0.7603
SUCA_MOUSE	NaN
AL7A1_MOUSE	NaN
SDHL_MOUSE	NaN
SERA_MOUSE	NaN
VAPB_MOUSE	-2.1231
FABPL_MOUSE	NaN
PDLI1_MOUSE	NaN
CTND1_MOUSE	NaN
RU1C_MOUSE	21.4712
PYC_MOUSE	0.7603
GDIR1_MOUSE	NaN
NU107_MOUSE	NaN
GABT_MOUSE	NaN
ACSM5_MOUSE	NaN
ACOX1_MOUSE	-0.039
GDIB_MOUSE	NaN
CXB1_MOUSE	NaN
RT27_MOUSE	NaN
PROD2_MOUSE	NaN
MCM2_MOUSE	3.3748
IF5_MOUSE	NaN
EEA1_MOUSE	-3.3804
PGM1_MOUSE	0.2252
CP4AA_MOUSE	22.1113
CMAH_MOUSE	NaN
RT4I1_MOUSE	NaN
CP270_MOUSE	NaN
ODO2_MOUSE	NaN
TBB2A_MOUSE	NaN
CHD4_MOUSE	24.4256
RET1_MOUSE	NaN
VAMP8_MOUSE	NaN
IF2G_MOUSE	NaN
CUL4B_MOUSE	NaN
NHRF3_MOUSE	NaN
RL37A_MOUSE	NaN
RS21_MOUSE	NaN
RL18A_MOUSE	NaN
PACN2_MOUSE	37.9037
HNRLL_MOUSE	30.1742
RAB2A_MOUSE	NaN
GPAT1_MOUSE	NaN
S27A2_MOUSE	NaN
GNAI2_MOUSE	NaN
VTI1B_MOUSE	3.6336
GOLP3_MOUSE	11.748
LSM8_MOUSE	NaN
RT09_MOUSE	9.9119
ATX2_MOUSE	NaN
IDHG1_MOUSE	NaN
KAP0_MOUSE	NaN
SUOX_MOUSE	NaN
OTC_MOUSE	NaN
ARF6_MOUSE	NaN
FAHD1_MOUSE	NaN
BGAL_MOUSE	-3.4973
MLEC_MOUSE	10.9935
THTR_MOUSE	NaN
DDX17_MOUSE	NaN
HEM6_MOUSE	NaN
LC7L2_MOUSE	8.7629
E41L2_MOUSE	NaN
PCBP1_MOUSE	NaN
QCR9_MOUSE	NaN
FBLN1_MOUSE	NaN
FINC_MOUSE	NaN
RS23_MOUSE	NaN
ACAD8_MOUSE	NaN
FACE1_MOUSE	NaN
DNJA3_MOUSE	NaN
MAAI_MOUSE	NaN
GAS2_MOUSE	0.1002
LICH_MOUSE	NaN
QCR8_MOUSE	NaN
PP2BA_MOUSE	NaN
CP8B1_MOUSE	NaN
PDIA6_MOUSE	NaN
FAS_MOUSE	NaN
PGP_MOUSE	NaN
ACTBL_MOUSE	46.138
FLNB_MOUSE	NaN
PSMD8_MOUSE	1.4971
DJC11_MOUSE	4.4117
MK03_MOUSE	NaN
FABD_MOUSE	NaN
S26A1_MOUSE	NaN
ECHD2_MOUSE	NaN
1433G_MOUSE	NaN
ATP5I_MOUSE	NaN
TBA1C_MOUSE	NaN
HNRH2_MOUSE	NaN
CP4FE_MOUSE	14.0979
IRGM1_MOUSE	NaN
CNPY3_MOUSE	NaN
TEBP_MOUSE	NaN
TIM8A_MOUSE	NaN
ADRM1_MOUSE	NaN
ACY3_MOUSE	NaN
AKTS1_MOUSE	NaN
LSM6_MOUSE	NaN
GTF2I_MOUSE	8.2772
P5CR3_MOUSE	NaN
HNRPL_MOUSE	1.8267
CBR1_MOUSE	NaN
G6PI_MOUSE	NaN
BUP1_MOUSE	NaN
ALR_MOUSE	NaN
CTNA1_MOUSE	NaN
NDUV3_MOUSE	NaN
IF4H_MOUSE	NaN
AK1D1_MOUSE	NaN
VATG1_MOUSE	11.5461
RL10A_MOUSE	NaN
PLM_MOUSE	NaN
CSN4_MOUSE	NaN
CP254_MOUSE	NaN
SPRE_MOUSE	NaN
DD19A_MOUSE	NaN
MCEE_MOUSE	NaN
GLCTK_MOUSE	34.1054
CHMP7_MOUSE	NaN
IF4G1_MOUSE	NaN
ADK_MOUSE	NaN
CX6A1_MOUSE	NaN
HNRPU_MOUSE	NaN
HYEP_MOUSE	NaN
GLSL_MOUSE	NaN
XYLB_MOUSE	NaN
GRHPR_MOUSE	NaN
IF5A1_MOUSE	45.7126
ERG7_MOUSE	NaN
PTPA_MOUSE	NaN
HECD1_MOUSE	25.0581
VTDB_MOUSE	NaN
ACSL5_MOUSE	NaN
GBG12_MOUSE	1.5541
ITIH2_MOUSE	NaN
GSTT2_MOUSE	NaN
BODG_MOUSE	NaN
ATP5H_MOUSE	NaN
GHITM_MOUSE	NaN
EF2_MOUSE	NaN
ETUD1_MOUSE	NaN
RS27L_MOUSE	NaN
SYEP_MOUSE	-5.0809
HIBCH_MOUSE	NaN
CP237_MOUSE	NaN
ACSL3_MOUSE	NaN
UCRI_MOUSE	-0.2685
MOT1_MOUSE	NaN
SF3B3_MOUSE	NaN
HNRPF_MOUSE	NaN
TSP1_MOUSE	NaN
MBB1A_MOUSE	NaN
SMC1A_MOUSE	NaN
DHAK_MOUSE	NaN
FERM2_MOUSE	NaN
RBM8A_MOUSE	NaN
RM12_MOUSE	NaN
SO1B2_MOUSE	NaN
METK1_MOUSE	46.138
LRP1_MOUSE	NaN
PNPH_MOUSE	NaN
AL4A1_MOUSE	NaN
CD81_MOUSE	-1.5486
NDUBA_MOUSE	NaN
EPN1_MOUSE	NaN
GLYAT_MOUSE	NaN
GNA11_MOUSE	NaN
GNS_MOUSE	5.597
RL22L_MOUSE	0.4317
BLVRB_MOUSE	NaN
THTM_MOUSE	NaN
VIGLN_MOUSE	NaN
NDUV1_MOUSE	NaN
GNA1_MOUSE	NaN
DDX21_MOUSE	NaN
APEX1_MOUSE	NaN
MRCKB_MOUSE	NaN
EF1A1_MOUSE	NaN
THIKA_MOUSE	NaN
HEBP1_MOUSE	NaN
VPS25_MOUSE	4.099
BAG2_MOUSE	19.6523
BAAT_MOUSE	NaN
JAM1_MOUSE	NaN
CO8G_MOUSE	6.081
TXND5_MOUSE	NaN
KAT3_MOUSE	NaN
RL21_MOUSE	NaN
EIF1_MOUSE	NaN
PDK2_MOUSE	NaN
3BHS5_MOUSE	4.9078
AL1B1_MOUSE	NaN
MIF_MOUSE	NaN
AIFM1_MOUSE	NaN
VATH_MOUSE	20.3167
SSDH_MOUSE	NaN
GALM_MOUSE	NaN
AOFB_MOUSE	NaN
HUTU_MOUSE	NaN
ALD2_MOUSE	1.3651
AMPL_MOUSE	NaN
LMAN1_MOUSE	NaN
HYKK_MOUSE	NaN
ACTZ_MOUSE	NaN
RM23_MOUSE	NaN
NDUA7_MOUSE	NaN
M2GD_MOUSE	-4.3074
AT1A1_MOUSE	1.8031
FIBB_MOUSE	NaN
DPYD_MOUSE	NaN
TIM8B_MOUSE	NaN
HNRPK_MOUSE	NaN
RDH7_MOUSE	NaN
SNX2_MOUSE	NaN
PAIRB_MOUSE	NaN
PP1A_MOUSE	NaN
KMO_MOUSE	NaN
EIF3L_MOUSE	NaN
TBCA_MOUSE	NaN
MPP6_MOUSE	NaN
PCCA_MOUSE	NaN
SKP1_MOUSE	0.16
LIPT_MOUSE	9.6079
KAT1_MOUSE	NaN
PCKGM_MOUSE	11.6435
PDXK_MOUSE	NaN
COPG2_MOUSE	9.3073
MAVS_MOUSE	NaN
RCC2_MOUSE	NaN
DHX9_MOUSE	NaN
DHB8_MOUSE	NaN
DHC24_MOUSE	NaN
CP3AB_MOUSE	-2.0832
FBRL_MOUSE	11.0531
SMD2_MOUSE	NaN
TMEDA_MOUSE	NaN
CP7B1_MOUSE	NaN
THIM_MOUSE	1
NDUB7_MOUSE	8.157
HNRL1_MOUSE	0.7194
RILP_MOUSE	NaN
FKB1A_MOUSE	2.6481
GCSH_MOUSE	-4.0329
SO1A1_MOUSE	NaN
FIBG_MOUSE	NaN
KIME_MOUSE	NaN
ACOD1_MOUSE	NaN
GMPPB_MOUSE	NaN
ABCF1_MOUSE	NaN
RT02_MOUSE	2.9546
LPP_MOUSE	NaN
TCPB_MOUSE	-0.8722
3BHS7_MOUSE	NaN
CHM4B_MOUSE	1.0531
ACSM1_MOUSE	NaN
IPO9_MOUSE	22.924
AMPN_MOUSE	NaN
CSN8_MOUSE	NaN
ALG5_MOUSE	NaN
NPL4_MOUSE	16.102
S23IP_MOUSE	10.8547
GMPPA_MOUSE	NaN
CCS_MOUSE	NaN
KPYR_MOUSE	1.6866
ATX2L_MOUSE	NaN
GCST_MOUSE	NaN
MCAT_MOUSE	NaN
KAP2_MOUSE	NaN
TRFE_MOUSE	NaN
SRPRB_MOUSE	0.0094
PCCB_MOUSE	NaN
RSSA_MOUSE	NaN
COPB2_MOUSE	NaN
STT3B_MOUSE	NaN
MAOX_MOUSE	NaN
AT1B3_MOUSE	NaN
RL4_MOUSE	NaN
PPIB_MOUSE	NaN
SNX1_MOUSE	NaN
GSH1_MOUSE	NaN
GSTA4_MOUSE	NaN
CX7A2_MOUSE	NaN
ETFA_MOUSE	NaN
CSK_MOUSE	18.596
CP1A2_MOUSE	NaN
PSA4_MOUSE	NaN
KPYM_MOUSE	NaN
ODBB_MOUSE	NaN
ANXA2_MOUSE	NaN
NEDD4_MOUSE	NaN
COPD_MOUSE	NaN
APOA1_MOUSE	-2.8899
APOC3_MOUSE	14.1173
APOA4_MOUSE	NaN
ODP2_MOUSE	NaN
2AAB_MOUSE	-3.5979
ADX_MOUSE	NaN
THIL_MOUSE	NaN
SRPR_MOUSE	6.3818
SYAC_MOUSE	NaN
ULA1_MOUSE	NaN
DHB2_MOUSE	NaN
COX41_MOUSE	NaN
6PGL_MOUSE	NaN
MT1_MOUSE	NaN
MT2_MOUSE	0.4581
CPSF5_MOUSE	24.5175
EST1C_MOUSE	NaN
IST1_MOUSE	0.7869
DNJA2_MOUSE	NaN
VPS35_MOUSE	-3.9386
AATM_MOUSE	-5.0091
ACSL1_MOUSE	NaN
PGDH_MOUSE	NaN
ASAH1_MOUSE	NaN
GSHR_MOUSE	NaN
ORNT1_MOUSE	NaN
VPS36_MOUSE	18.3117
LAMP1_MOUSE	NaN
PRPS1_MOUSE	NaN
DKC1_MOUSE	NaN
HCFC1_MOUSE	0.6387
RBBP7_MOUSE	NaN
NSDHL_MOUSE	NaN
RS4X_MOUSE	4.4291
ODPA_MOUSE	NaN
ACSL4_MOUSE	NaN
IGBP1_MOUSE	NaN
OPHN1_MOUSE	NaN
EBP_MOUSE	NaN
HDAC6_MOUSE	29.6046
EIF3F_MOUSE	NaN
STIM1_MOUSE	NaN
LHPP_MOUSE	NaN
THUM1_MOUSE	NaN
HEMO_MOUSE	9.4443
ILK_MOUSE	NaN
QCR2_MOUSE	NaN
BAG3_MOUSE	NaN
LTOR1_MOUSE	NaN
BAX_MOUSE	NaN
RUVB2_MOUSE	NaN
COPB_MOUSE	NaN
PSA1_MOUSE	NaN
RS3_MOUSE	NaN
EIF3C_MOUSE	NaN
RAB6A_MOUSE	NaN
NADC_MOUSE	NaN
IPO5_MOUSE	NaN
NDUC2_MOUSE	NaN
FAAA_MOUSE	NaN
MFGM_MOUSE	NaN
PRS6B_MOUSE	NaN
UN45A_MOUSE	37.0941
CYFP1_MOUSE	0.0033
RL28_MOUSE	NaN
VASP_MOUSE	NaN
TOM40_MOUSE	NaN
S27A5_MOUSE	NaN
FKBP4_MOUSE	NaN
IIGP1_MOUSE	NaN
ATG7_MOUSE	-3.218
SEC13_MOUSE	-0.1623
NEUA_MOUSE	NaN
GYS2_MOUSE	NaN
GDIR2_MOUSE	4.0816
MUG1_MOUSE	NaN
S61A1_MOUSE	44.4618
RUVB1_MOUSE	NaN
RPN1_MOUSE	NaN
CNBP_MOUSE	NaN
RM19_MOUSE	NaN
MOGS_MOUSE	NaN
TCPH_MOUSE	NaN
NFU1_MOUSE	NaN
RT33_MOUSE	NaN
GSTK1_MOUSE	NaN
ABCG2_MOUSE	NaN
5NT3A_MOUSE	8.4997
3HIDH_MOUSE	NaN
ASNS_MOUSE	NaN
CP3AD_MOUSE	NaN
GBB2_MOUSE	NaN
AASS_MOUSE	NaN
CUL1_MOUSE	19.8009
NDUA4_MOUSE	NaN
ARC1A_MOUSE	NaN
RL6_MOUSE	NaN
SDSL_MOUSE	NaN
ACADS_MOUSE	NaN
AAKB1_MOUSE	NaN
AACS_MOUSE	NaN
AT2A2_MOUSE	NaN
ALDH2_MOUSE	17.4628
SERB_MOUSE	3.2365
HPPD_MOUSE	NaN
RAN_MOUSE	NaN
SCRB2_MOUSE	NaN
USO1_MOUSE	NaN
ALBU_MOUSE	-1.5861
UD2A3_MOUSE	NaN
PUR6_MOUSE	NaN
UGDH_MOUSE	NaN
GRPE1_MOUSE	-4.7013
SPCS_MOUSE	NaN
DHX15_MOUSE	NaN
MARE3_MOUSE	NaN
KHK_MOUSE	NaN
GBB1_MOUSE	NaN
LRC47_MOUSE	NaN
MPPB_MOUSE	11.8353
FBX6_MOUSE	0.8595
G6PE_MOUSE	NaN
PARK7_MOUSE	-0.0745
PRS7_MOUSE	NaN
MECR_MOUSE	NaN
41_MOUSE	2.8725
RT15_MOUSE	NaN
NUDC_MOUSE	NaN
PSB2_MOUSE	NaN
STMN1_MOUSE	4.5724
KAD2_MOUSE	NaN
PEF1_MOUSE	NaN
OST48_MOUSE	NaN
CDD_MOUSE	NaN
