#node	score1
G6PC_MOUSE	-7.0504
CSN3_MOUSE	3.2004
CDC37_MOUSE	-7.3899
CSN6_MOUSE	-6.7188
SEC63_MOUSE	-3.1265
SNX3_MOUSE	-6.6628
ECHD1_MOUSE	-5.9543
ARGI1_MOUSE	-3.1265
STX7_MOUSE	-5.4009
ENPL_MOUSE	-2.7464
PH4H_MOUSE	-5.8525
CCAR1_MOUSE	-5.6394
SAR1A_MOUSE	-1.9955
IPYR_MOUSE	-6.5056
PHS_MOUSE	14.2577
CAND1_MOUSE	-7.4026
EGFR_MOUSE	-6.0999
NDUS7_MOUSE	-7.3599
QCR10_MOUSE	-3.2038
SMD3_MOUSE	-6.332
TIM13_MOUSE	-7.6648
TRXR1_MOUSE	-6.0852
HINT1_MOUSE	-3.0367
AHSA2_MOUSE	-6.2674
XPO1_MOUSE	-5.7685
NUDC2_MOUSE	-7.1533
PP2AA_MOUSE	-5.3169
HSP74_MOUSE	-7.6869
CALX_MOUSE	-7.6792
GBLP_MOUSE	-7.5079
SAR1B_MOUSE	-7.3718
ARF5_MOUSE	1.9128
DBNL_MOUSE	-6.9256
DYL2_MOUSE	-7.3025
RM22_MOUSE	-5.847
ACACA_MOUSE	-6.9675
NAMPT_MOUSE	-7.07
MTND_MOUSE	-5.5689
RAB10_MOUSE	-5.3554
PRS8_MOUSE	-7.3434
DDX5_MOUSE	-7.5625
PSD12_MOUSE	-6.7767
NHRF1_MOUSE	-2.8216
ADRO_MOUSE	-7.6516
NT5C_MOUSE	-5.2609
LIS1_MOUSE	-5.2841
GALK1_MOUSE	-6.8154
SRP68_MOUSE	-6.7521
TXD17_MOUSE	-7.6139
BLMH_MOUSE	-6.2394
NDKB_MOUSE	-7.4587
PUR4_MOUSE	-6.6247
U5S1_MOUSE	-7.6155
NMT1_MOUSE	-5.9869
SCFD1_MOUSE	-7.4672
L2HDH_MOUSE	-6.1578
SC23A_MOUSE	-7.3215
PSA6_MOUSE	-7.4498
AHSA1_MOUSE	-7.4587
C1TC_MOUSE	-7.4922
TIM9_MOUSE	-6.7902
PPM1A_MOUSE	-7.4869
ACTN1_MOUSE	-1.8859
PRS4_MOUSE	-7.2872
LGMN_MOUSE	-6.5938
PREP_MOUSE	-7.5504
AKC1H_MOUSE	-2.8451
HS90A_MOUSE	-7.27
PURA1_MOUSE	25.494
ELOV2_MOUSE	12.499
TPMT_MOUSE	-7.3199
DEK_MOUSE	-7.2821
SSRA_MOUSE	-3.9231
AUHM_MOUSE	-4.434
QCR7_MOUSE	-6.7835
PDCD6_MOUSE	-4.9747
GLRX1_MOUSE	-7.1051
NDUS6_MOUSE	-6.3086
ACO12_MOUSE	-6.1486
MCCB_MOUSE	-7.1061
AP3B1_MOUSE	-7.5439
DYR_MOUSE	-6.6342
PSMD6_MOUSE	-4.8772
ODPB_MOUSE	-7.4587
ACOX2_MOUSE	-6.1886
NDUS4_MOUSE	3.9039
VDAC2_MOUSE	-7.4169
DHE3_MOUSE	-5.2279
VINC_MOUSE	-7.3414
PRS10_MOUSE	-7.4821
PPIF_MOUSE	-3.6165
ARF4_MOUSE	-7.633
HACL1_MOUSE	-7.1311
OXND1_MOUSE	-7.1399
TKT_MOUSE	-7.4794
ESTD_MOUSE	-7.4934
CLUS_MOUSE	-7.498
DPYL2_MOUSE	-3.7254
ITM2B_MOUSE	7.7834
SUCB1_MOUSE	-7.6583
DNJC3_MOUSE	-5.3067
DAD1_MOUSE	-4.15
PSB5_MOUSE	-6.4435
DHRS4_MOUSE	-6.4049
TCPE_MOUSE	-6.6161
SYTC_MOUSE	-5.6999
1433Z_MOUSE	-7.4857
DPYS_MOUSE	-7.1638
EIF3H_MOUSE	-6.7561
EIF3E_MOUSE	-0.924
NDUB9_MOUSE	-4.7944
DERL1_MOUSE	-7.3524
PUR8_MOUSE	-7.3402
TOM22_MOUSE	3.4219
SAM50_MOUSE	-3.8691
NDUA6_MOUSE	-6.6509
TWF1_MOUSE	-6.955
ACON_MOUSE	-7.6159
CY1_MOUSE	-6.9797
OPLA_MOUSE	-6.547
PNCB_MOUSE	-7.6054
TYPH_MOUSE	-6.9509
CD166_MOUSE	21.322
ATG3_MOUSE	-7.1421
GLGB_MOUSE	-6.9995
PMM2_MOUSE	-2.8259
NIT2_MOUSE	-5.2778
SDF2L_MOUSE	-1.7403
MK01_MOUSE	-7.6743
TFR1_MOUSE	-1.3326
UMPS_MOUSE	-6.7118
NDUB4_MOUSE	-6.0167
ECHP_MOUSE	-7.4672
FETUA_MOUSE	-7.485
KNG1_MOUSE	-6.0514
HRG_MOUSE	-7.3554
IF4A2_MOUSE	25.2923
ATP5J_MOUSE	-7.5586
ATPO_MOUSE	-7.497
PUR2_MOUSE	-7.3422
SODC_MOUSE	1.2245
GPDA_MOUSE	41.5295
K2C1_MOUSE	-6.9433
K1C18_MOUSE	-0.0596
CSAD_MOUSE	-7.6647
SOAT2_MOUSE	-6.5186
FABPI_MOUSE	-6.6243
NDUA5_MOUSE	-5.0613
K2C8_MOUSE	-6.5707
ACY1_MOUSE	-7.5683
CREL2_MOUSE	-7.5174
CDC5L_MOUSE	-7.421
HS90B_MOUSE	-7.4265
LGUL_MOUSE	-5.0918
EHD3_MOUSE	-7.3008
XDH_MOUSE	-7.6539
VAPA_MOUSE	-4.1155
CO3_MOUSE	-7.4026
NUD12_MOUSE	-7.4934
KINH_MOUSE	-5.3353
CADH2_MOUSE	-7.2085
HA1B_MOUSE	-5.9715
PSB8_MOUSE	-6.2357
GRP75_MOUSE	-7.1224
ERF1_MOUSE	-7.5586
CFAB_MOUSE	-7.1877
CSK2B_MOUSE	-4.7184
TT39C_MOUSE	-7.2782
RT18B_MOUSE	-7.5946
DHB4_MOUSE	8.2485
TXNL1_MOUSE	-7.581
SYNC_MOUSE	-7.3728
HEMH_MOUSE	-7.3946
LMNB1_MOUSE	-6.7642
RS14_MOUSE	-7.2497
SERC_MOUSE	-6.5967
CNDP2_MOUSE	-5.453
ANXA1_MOUSE	-4.1531
FRIH_MOUSE	20.3263
FADS2_MOUSE	-4.9782
PRP19_MOUSE	-6.0642
DDB1_MOUSE	-7.0142
AL1A7_MOUSE	-5.3774
OTUB1_MOUSE	-6.9407
EHD1_MOUSE	-0.8708
KAD3_MOUSE	-6.6555
ERG24_MOUSE	-6.7043
BAF_MOUSE	-6.2481
GCSP_MOUSE	-6.9753
RAB1B_MOUSE	-1.5039
PAPS2_MOUSE	-7.0136
CPT1A_MOUSE	-7.5187
PRDX5_MOUSE	-6.999
STIP1_MOUSE	-7.5126
PDCD4_MOUSE	-4.689
RET4_MOUSE	-6.0999
EIF3A_MOUSE	-7.5187
PRDX3_MOUSE	-5.2935
CP239_MOUSE	-5.7718
P5CS_MOUSE	-7.5875
GSTO1_MOUSE	-6.9551
CASP7_MOUSE	-5.6264
PDIA1_MOUSE	-4.8983
PCY2_MOUSE	-7.3985
DCXR_MOUSE	-6.0097
AATC_MOUSE	-2.1309
MRP2_MOUSE	-6.2173
NDUB8_MOUSE	-7.3434
SAC1_MOUSE	-7.6725
HCD2_MOUSE	-7.5309
PRDX4_MOUSE	-4.6606
PA2G4_MOUSE	-7.2925
ATPB_MOUSE	-6.4528
H17B6_MOUSE	-7.0227
DCTN2_MOUSE	-4.8886
ATPA_MOUSE	-7.6139
ICLN_MOUSE	-4.7178
ECHM_MOUSE	-7.4747
CP2E1_MOUSE	-3.4996
PSD13_MOUSE	-1.4629
TALDO_MOUSE	-7.6496
LYAG_MOUSE	-7.4098
IF4A3_MOUSE	-5.5878
TCPQ_MOUSE	-7.4747
HPRT_MOUSE	-0.3691
QCR1_MOUSE	-6.9407
SC11A_MOUSE	-5.0375
ECHB_MOUSE	-6.5498
DIC_MOUSE	-2.2817
HGS_MOUSE	-6.8141
DHTK1_MOUSE	-7.5276
NUDT5_MOUSE	-5.7302
ISCU_MOUSE	-7.526
GSTA3_MOUSE	-7.3181
NDUS1_MOUSE	-7.3518
CH60_MOUSE	-5.15
SF3B1_MOUSE	-7.3332
CPSM_MOUSE	-7.2933
ACADL_MOUSE	-5.6296
NDUB3_MOUSE	-5.441
IF2P_MOUSE	-7.6905
CP27A_MOUSE	-7.2933
PECR_MOUSE	-7.6296
PUR9_MOUSE	-7.6414
PSMD1_MOUSE	-6.131
NUCL_MOUSE	-7.4494
NDUAA_MOUSE	-7.2054
SPYA_MOUSE	-1.7591
PP1R7_MOUSE	-7.0257
SEPT2_MOUSE	-6.7173
SCLY_MOUSE	-6.4055
ARP3_MOUSE	-6.5776
MCM6_MOUSE	0.5071
SYDC_MOUSE	-7.6725
SRP09_MOUSE	-6.0482
FUMH_MOUSE	0.0947
MPC2_MOUSE	-3.9833
AT1B1_MOUSE	-7.6125
BPNT1_MOUSE	-7.3632
SYIM_MOUSE	-7.4587
SPS1_MOUSE	-2.1155
PAHX_MOUSE	-7.5079
UAP1_MOUSE	6.8573
DHB7_MOUSE	2.5814
AL9A1_MOUSE	-4.456
MGST3_MOUSE	-7.1015
PSB7_MOUSE	-7.0207
PPP6_MOUSE	20.2017
YMEL1_MOUSE	-1.2619
PGES2_MOUSE	-5.7585
GPDM_MOUSE	-6.5228
CACP_MOUSE	-7.6104
GRP78_MOUSE	-6.06
KYNU_MOUSE	-6.9566
PSMD5_MOUSE	-6.9461
RAB14_MOUSE	-6.4161
PSDE_MOUSE	1.178
PLCB_MOUSE	-7.6711
DJC10_MOUSE	-4.3953
TIM10_MOUSE	-3.7382
GORS2_MOUSE	-7.3258
MTX2_MOUSE	-5.8443
LIN7C_MOUSE	14.455
CAPR1_MOUSE	-7.6113
CATA_MOUSE	-4.9034
DHB12_MOUSE	-4.7184
THRB_MOUSE	5.6157
PDIA3_MOUSE	-7.0257
HAOX1_MOUSE	-7.6986
IVD_MOUSE	-7.0426
PCNA_MOUSE	-7.3891
RT05_MOUSE	-6.7945
SNX5_MOUSE	-5.6142
SC23B_MOUSE	-7.683
PCKGC_MOUSE	-3.825
FABP4_MOUSE	-6.4807
PSA7_MOUSE	-7.1508
ARFG1_MOUSE	-7.3035
ACSA_MOUSE	-6.1601
IF6_MOUSE	-6.4154
MCCA_MOUSE	-6.738
ANXA5_MOUSE	-7.5946
PPID_MOUSE	-7.3586
ETFD_MOUSE	-6.3876
EIF2A_MOUSE	-7.4671
GUAA_MOUSE	-6.5627
SSRG_MOUSE	27.5197
CSDE1_MOUSE	-5.0118
SC22B_MOUSE	-4.7791
S10AB_MOUSE	-5.3219
HCDH_MOUSE	-3.2326
IPYR2_MOUSE	-6.81
AMPE_MOUSE	-4.0331
PAPS1_MOUSE	7.7335
DNJB4_MOUSE	-0.5868
LMNA_MOUSE	-5.6814
RS3A_MOUSE	-7.6792
GSH0_MOUSE	-3.0336
ABCD3_MOUSE	-6.7981
IF4E_MOUSE	-5.4908
URIC_MOUSE	-5.6893
CAD17_MOUSE	-4.525
DECR_MOUSE	0.9455
CP7A1_MOUSE	-6.513
PDLI5_MOUSE	-3.0628
ALDOB_MOUSE	68.7171
THIO_MOUSE	-6.8734
HEM2_MOUSE	-7.5917
DNJA1_MOUSE	-6.8074
RD23B_MOUSE	-7.4646
NOL6_MOUSE	-0.3367
AP4A_MOUSE	-6.1015
TERA_MOUSE	-7.6871
TLN1_MOUSE	-7.1533
GLCNE_MOUSE	-7.0735
AAPK2_MOUSE	-6.6863
TXD12_MOUSE	-6.3816
CP2J5_MOUSE	-5.15
NLTP_MOUSE	7.7989
CPT2_MOUSE	-7.1633
PYRG1_MOUSE	-2.4472
PPCS_MOUSE	-7.0207
MYCBP_MOUSE	-7.4074
NDUS5_MOUSE	-2.9419
PPT1_MOUSE	-7.4904
CDC42_MOUSE	-5.5314
HMGCL_MOUSE	-6.7801
DCUP_MOUSE	-7.4429
AK1A1_MOUSE	-5.3219
CP4AE_MOUSE	-6.0482
KCY_MOUSE	-4.2355
CDD_MOUSE	-2.5249
OST48_MOUSE	-6.6472
PEF1_MOUSE	-6.5714
KAD2_MOUSE	-5.4113
STMN1_MOUSE	-7.6104
PSB2_MOUSE	-5.2608
NUDC_MOUSE	-2.4936
RT15_MOUSE	-7.6496
41_MOUSE	-7.1676
MECR_MOUSE	-6.0092
PRS7_MOUSE	-6.9393
PARK7_MOUSE	-7.3332
G6PE_MOUSE	-7.2813
FBX6_MOUSE	-1.2134
MPPB_MOUSE	7.1371
LRC47_MOUSE	-4.8051
GBB1_MOUSE	-6.9119
KHK_MOUSE	-7.0102
DHX15_MOUSE	-6.8223
GRPE1_MOUSE	-7.6074
UGDH_MOUSE	-7.5298
PUR6_MOUSE	-6.7458
UD2A3_MOUSE	-7.5193
ALBU_MOUSE	2.3771
USO1_MOUSE	-7.5206
SCRB2_MOUSE	-6.7987
RAN_MOUSE	-7.2925
HPPD_MOUSE	4.0493
SERB_MOUSE	-3.4734
ALDH2_MOUSE	3.8259
AT2A2_MOUSE	-6.9488
AACS_MOUSE	-7.5416
AAKB1_MOUSE	7.4866
ACADS_MOUSE	-6.523
SDSL_MOUSE	27.7113
RL6_MOUSE	-7.1326
ARC1A_MOUSE	-5.4936
NDUA4_MOUSE	-6.0158
AASS_MOUSE	-7.018
GBB2_MOUSE	3.578
CP3AD_MOUSE	-7.4947
ASNS_MOUSE	-2.7141
3HIDH_MOUSE	-5.4588
ABCG2_MOUSE	-7.1516
GSTK1_MOUSE	-7.5186
RT33_MOUSE	13.231
TCPH_MOUSE	-6.8154
MOGS_MOUSE	-5.3469
CNBP_MOUSE	-6.3602
RPN1_MOUSE	-6.1299
RUVB1_MOUSE	-7.6743
S61A1_MOUSE	-3.3598
MUG1_MOUSE	-5.2189
GDIR2_MOUSE	-5.6961
GYS2_MOUSE	-4.4852
NEUA_MOUSE	-4.5073
SEC13_MOUSE	-4.9809
ATG7_MOUSE	-7.1847
IIGP1_MOUSE	-6.856
FKBP4_MOUSE	-5.2183
S27A5_MOUSE	-6.6125
TOM40_MOUSE	-0.4649
VASP_MOUSE	-4.7884
RL28_MOUSE	-7.1681
UN45A_MOUSE	2.9225
PRS6B_MOUSE	-4.8265
MFGM_MOUSE	-6.9256
FAAA_MOUSE	-3.9479
NDUC2_MOUSE	-7.5841
IPO5_MOUSE	-6.2671
NADC_MOUSE	-6.155
RAB6A_MOUSE	-6.8312
EIF3C_MOUSE	-6.3982
RS3_MOUSE	-6.738
PSA1_MOUSE	-7.0556
COPB_MOUSE	-7.3359
RUVB2_MOUSE	-7.4842
BAX_MOUSE	0.2756
LTOR1_MOUSE	-7.0455
BAG3_MOUSE	-7.4215
QCR2_MOUSE	-7.4938
HEMO_MOUSE	22.2802
THUM1_MOUSE	-4.8454
LHPP_MOUSE	0.1605
STIM1_MOUSE	-3.7076
EIF3F_MOUSE	-7.4587
HDAC6_MOUSE	8.6778
OPHN1_MOUSE	-7.5545
ACSL4_MOUSE	-5.2443
ODPA_MOUSE	-7.623
RS4X_MOUSE	-7.0407
NSDHL_MOUSE	-7.3359
RBBP7_MOUSE	-6.4725
PRPS1_MOUSE	-6.6938
LAMP1_MOUSE	-7.5026
ORNT1_MOUSE	-7.4315
GSHR_MOUSE	-7.3957
ACSL1_MOUSE	-7.0175
AATM_MOUSE	-7.4958
VPS35_MOUSE	-4.2843
DNJA2_MOUSE	-7.2048
IST1_MOUSE	-3.054
EST1C_MOUSE	-6.4423
CPSF5_MOUSE	-6.3912
MT2_MOUSE	2.7552
MT1_MOUSE	-7.0723
6PGL_MOUSE	-7.2877
COX41_MOUSE	-6.5091
DHB2_MOUSE	-6.9534
ULA1_MOUSE	-4.4462
SYAC_MOUSE	-7.311
SRPR_MOUSE	-4.1488
THIL_MOUSE	-6.6615
ADX_MOUSE	-6.9087
2AAB_MOUSE	9.1043
ODP2_MOUSE	-4.8329
APOA4_MOUSE	-5.8817
APOC3_MOUSE	-7.3478
APOA1_MOUSE	-6.7666
COPD_MOUSE	-7.4818
NEDD4_MOUSE	-4.3177
ANXA2_MOUSE	-5.2314
ODBB_MOUSE	-7.6966
KPYM_MOUSE	-7.1892
PSA4_MOUSE	-6.6407
CP1A2_MOUSE	-5.1844
CSK_MOUSE	-7.6739
ETFA_MOUSE	-6.006
CX7A2_MOUSE	-5.0488
GSTA4_MOUSE	-7.5585
GSH1_MOUSE	-4.0705
SNX1_MOUSE	-6.9032
PPIB_MOUSE	-3.3754
RL4_MOUSE	-5.5441
AT1B3_MOUSE	-5.4849
MAOX_MOUSE	0.534
STT3B_MOUSE	-1.3706
COPB2_MOUSE	-4.8237
RSSA_MOUSE	-7.3815
PCCB_MOUSE	-5.9688
SRPRB_MOUSE	-6.5938
TRFE_MOUSE	-1.9945
KAP2_MOUSE	-6.1485
MCAT_MOUSE	-7.6968
GCST_MOUSE	-6.2985
ATX2L_MOUSE	-0.4651
KPYR_MOUSE	-4.9589
CCS_MOUSE	-4.1531
GMPPA_MOUSE	-7.2954
S23IP_MOUSE	-1.4026
NPL4_MOUSE	-6.6795
ALG5_MOUSE	-7.1706
CSN8_MOUSE	-7.1326
AMPN_MOUSE	-7.2733
IPO9_MOUSE	-2.2923
ACSM1_MOUSE	-5.7638
CHM4B_MOUSE	-5.9232
3BHS7_MOUSE	-6.0097
TCPB_MOUSE	-7.6874
LPP_MOUSE	-6.6041
RT02_MOUSE	3.7618
ABCF1_MOUSE	-7.4638
GMPPB_MOUSE	-1.377
ACOD1_MOUSE	-7.6324
KIME_MOUSE	-7.2456
FIBG_MOUSE	-5.8445
SO1A1_MOUSE	-5.3449
GCSH_MOUSE	-7.219
FKB1A_MOUSE	-2.1077
HNRL1_MOUSE	-6.0781
NDUB7_MOUSE	-7.4132
THIM_MOUSE	-5.1216
CP7B1_MOUSE	-6.8196
TMEDA_MOUSE	-7.0729
SMD2_MOUSE	-7.3978
FBRL_MOUSE	-7.6386
CP3AB_MOUSE	-7.2423
DHC24_MOUSE	-5.7329
DHB8_MOUSE	-7.149
DHX9_MOUSE	-7.3743
RCC2_MOUSE	-0.881
MAVS_MOUSE	-6.8573
COPG2_MOUSE	-7.3859
PDXK_MOUSE	-5.6948
KAT1_MOUSE	-7.4947
SKP1_MOUSE	-6.9585
PCCA_MOUSE	-6.6917
MPP6_MOUSE	-6.9488
TBCA_MOUSE	-5.025
EIF3L_MOUSE	-7.223
KMO_MOUSE	-7.0476
PP1A_MOUSE	-7.2386
PAIRB_MOUSE	-7.633
SNX2_MOUSE	-6.4435
RDH7_MOUSE	-7.1538
HNRPK_MOUSE	-7.451
TIM8B_MOUSE	-7.5258
DPYD_MOUSE	-6.1161
FIBB_MOUSE	-4.8686
AT1A1_MOUSE	-2.594
M2GD_MOUSE	-5.8949
NDUA7_MOUSE	-6.7896
ACTZ_MOUSE	-7.0938
HYKK_MOUSE	-7.4238
LMAN1_MOUSE	-4.8395
AMPL_MOUSE	-7.6386
ALD2_MOUSE	0.1161
HUTU_MOUSE	-7.6859
AOFB_MOUSE	-2.8692
GALM_MOUSE	-5.2736
SSDH_MOUSE	-6.9797
VATH_MOUSE	2.0343
AIFM1_MOUSE	-7.451
MIF_MOUSE	-4.867
AL1B1_MOUSE	-6.4279
3BHS5_MOUSE	-3.2682
PDK2_MOUSE	-1.1433
RL21_MOUSE	-7.1326
KAT3_MOUSE	-7.3448
TXND5_MOUSE	-6.7767
CO8G_MOUSE	-5.4384
JAM1_MOUSE	-6.4161
BAAT_MOUSE	-7.5191
VPS25_MOUSE	-5.579
HEBP1_MOUSE	-7.0109
THIKA_MOUSE	-7.2008
EF1A1_MOUSE	-6.4744
MRCKB_MOUSE	-6.8806
APEX1_MOUSE	-7.5625
DDX21_MOUSE	-6.3198
GNA1_MOUSE	-7.6584
NDUV1_MOUSE	-6.4161
VIGLN_MOUSE	-6.8056
THTM_MOUSE	-7.0143
BLVRB_MOUSE	-6.1693
RL22L_MOUSE	-5.9403
GNA11_MOUSE	-7.5107
GLYAT_MOUSE	-7.6539
EPN1_MOUSE	-4.9576
NDUBA_MOUSE	-7.2829
CD81_MOUSE	-7.5018
AL4A1_MOUSE	-5.4969
PNPH_MOUSE	-6.49
LRP1_MOUSE	-7.3478
METK1_MOUSE	21.5482
SO1B2_MOUSE	-4.3336
RM12_MOUSE	-7.489
RBM8A_MOUSE	-1.7886
DHAK_MOUSE	14.5293
MBB1A_MOUSE	-6.8652
HNRPF_MOUSE	-7.683
SF3B3_MOUSE	-5.4446
MOT1_MOUSE	-3.7218
UCRI_MOUSE	-6.1335
ACSL3_MOUSE	-0.2927
HIBCH_MOUSE	-7.3332
SYEP_MOUSE	-7.6535
RS27L_MOUSE	-6.2736
EF2_MOUSE	-5.3774
ATP5H_MOUSE	-7.5805
BODG_MOUSE	-7.5254
GSTT2_MOUSE	-5.0442
GBG12_MOUSE	-7.4411
ACSL5_MOUSE	-6.9393
VTDB_MOUSE	-7.0324
HECD1_MOUSE	8.3347
PTPA_MOUSE	-7.3178
ERG7_MOUSE	-6.726
IF5A1_MOUSE	5.0682
GRHPR_MOUSE	-3.2326
GLSL_MOUSE	-6.8338
HYEP_MOUSE	-4.4307
HNRPU_MOUSE	-7.3441
CX6A1_MOUSE	-3.9269
ADK_MOUSE	-7.0476
IF4G1_MOUSE	-6.7675
CHMP7_MOUSE	-7.4923
GLCTK_MOUSE	-6.513
MCEE_MOUSE	-6.596
SPRE_MOUSE	-7.6413
CP254_MOUSE	-1.3425
CSN4_MOUSE	-7.3714
RL10A_MOUSE	-7.6253
VATG1_MOUSE	-6.81
AK1D1_MOUSE	-3.6277
