#node	score1
INMT_MOUSE	11.4211
SYG_MOUSE	-2.3078
TPM4_MOUSE	1.5754
DUS3_MOUSE	-3.0496
PROD_MOUSE	-7.4096
KLC4_MOUSE	-4.6126
MA1A1_MOUSE	-7.3895
SYFA_MOUSE	-7.1781
GCDH_MOUSE	0.726
CALR_MOUSE	1.9737
RL8_MOUSE	-6.8278
GSTM5_MOUSE	-4.6084
GSTM4_MOUSE	-2.8927
GSTM7_MOUSE	-7.0447
GSTM1_MOUSE	-6.7066
STA5B_MOUSE	-1.465
CWC15_MOUSE	-0.4002
DNMT1_MOUSE	-7.3726
EIF3G_MOUSE	11.8601
ADH1_MOUSE	0.8304
PHB2_MOUSE	-5.4063
PTN6_MOUSE	-6.9276
RS5_MOUSE	-3.2667
BID_MOUSE	-5.0892
DJB11_MOUSE	3.6885
COR1C_MOUSE	-7.3085
NDRG2_MOUSE	-6.5989
ETFB_MOUSE	-6.7599
PLOD3_MOUSE	-4.44
MK14_MOUSE	-2.2944
LBR_MOUSE	2.8913
U2AF2_MOUSE	-4.3011
SGTA_MOUSE	-2.2124
KAPCB_MOUSE	1.6809
CD44_MOUSE	20.1242
WDR1_MOUSE	-6.0863
PRDX2_MOUSE	-7.1868
UFD1_MOUSE	-5.9982
THIOM_MOUSE	-3.7926
CELF1_MOUSE	-5.3777
NDUS3_MOUSE	-7.392
NCPR_MOUSE	-7.3917
CP2A5_MOUSE	-4.2653
TIF1B_MOUSE	-5.8124
UBC12_MOUSE	-6.8327
APOA2_MOUSE	-0.523
CISY_MOUSE	-6.5699
PSB4_MOUSE	-7.3424
SQRD_MOUSE	-7.1735
ADHX_MOUSE	-6.2933
PEX1_MOUSE	4.3974
CP2DQ_MOUSE	-6.2305
TRAP1_MOUSE	-3.9145
SNAA_MOUSE	-7.3752
VATB2_MOUSE	-7.0447
ARPC2_MOUSE	-7.3988
RS9_MOUSE	-7.0624
KBL_MOUSE	-6.8948
SPTB2_MOUSE	-6.9292
PDK1_MOUSE	-7.324
APT_MOUSE	-7.3598
THIC_MOUSE	-7.0429
SODM_MOUSE	-0.732
CTNB1_MOUSE	-6.3197
PSMD2_MOUSE	-6.3261
AP2M1_MOUSE	-1.9664
LSM2_MOUSE	-4.1578
2AAA_MOUSE	-7.3299
FUBP2_MOUSE	-6.1366
RHOA_MOUSE	-7.0723
ROA0_MOUSE	6.3899
RLA1_MOUSE	7.6944
MGST1_MOUSE	-6.57
RS18_MOUSE	-6.962
COR1B_MOUSE	-7.008
ACYP1_MOUSE	-5.4513
VDAC3_MOUSE	-6.234
RL30_MOUSE	-6.6399
AP1B1_MOUSE	-6.8278
PG12B_MOUSE	-3.1369
MEP50_MOUSE	-3.9005
NEDD8_MOUSE	-7.1286
THIKB_MOUSE	-7.2908
FADS1_MOUSE	1.7682
SYCC_MOUSE	-6.3837
MTNB_MOUSE	-5.7615
ODPX_MOUSE	-6.7091
ACAD9_MOUSE	-7.2932
DHDH_MOUSE	-0.4937
PGAM1_MOUSE	-5.1594
GSTM2_MOUSE	-4.2033
RFA3_MOUSE	-3.0544
TNPO3_MOUSE	-7.1976
VA0D1_MOUSE	-5.698
ADH4_MOUSE	-6.0556
NDUS2_MOUSE	-7.3732
PEA15_MOUSE	4.7937
UD16_MOUSE	-5.9001
CYBP_MOUSE	-4.2965
NDUA2_MOUSE	-5.4024
COX6C_MOUSE	-4.9738
TS101_MOUSE	-0.5637
PLMN_MOUSE	-7.2212
U2AF1_MOUSE	0.9283
M2OM_MOUSE	-7.3784
PSB1_MOUSE	-7.3663
SURF4_MOUSE	-6.2006
CMC2_MOUSE	-6.8947
GDIA_MOUSE	-5.8104
NUCG_MOUSE	-7.3971
CLPX_MOUSE	-5.9482
HSP7C_MOUSE	-6.8214
ACDSB_MOUSE	-5.9615
CAZA2_MOUSE	-5.7984
VPS45_MOUSE	-1.4215
BHMT2_MOUSE	-5.8674
DHPR_MOUSE	-6.8918
LKHA4_MOUSE	-6.9355
HUTI_MOUSE	-6.2151
PURA2_MOUSE	-6.0485
DHI1_MOUSE	-6.2323
ADT2_MOUSE	-7.3719
LAMP2_MOUSE	-5.5507
CUL4A_MOUSE	-2.6657
MYH9_MOUSE	-7.3198
TTL12_MOUSE	-6.5964
PSMD3_MOUSE	-0.2137
VTNC_MOUSE	-5.2946
ALDOC_MOUSE	-6.2028
RL19_MOUSE	-6.7527
PSD11_MOUSE	-5.5592
SOX_MOUSE	-6.8653
CRK_MOUSE	-6.7566
RAB5A_MOUSE	3.47
NB5R3_MOUSE	-5.4063
UCHL5_MOUSE	-6.8379
PSB6_MOUSE	-6.711
PROF1_MOUSE	-6.49
TOM34_MOUSE	3.6645
1433B_MOUSE	-3.2385
AKAP1_MOUSE	-7.0124
G3BP1_MOUSE	-7.0366
GLYC_MOUSE	-7.3988
PNPO_MOUSE	-7.2237
DYHC1_MOUSE	-6.9729
AP2B1_MOUSE	-7.0447
FXR2_MOUSE	-6.8972
SYRC_MOUSE	-7.2156
1433F_MOUSE	-4.3039
MDHM_MOUSE	-6.6357
VATE1_MOUSE	21.9879
GRB7_MOUSE	-5.5306
G6PC_MOUSE	-6.9225
PSME3_MOUSE	15.1566
CSN3_MOUSE	-2.439
CDC37_MOUSE	-1.3757
CSN6_MOUSE	-5.808
SEC63_MOUSE	25.519
SNX3_MOUSE	16.3564
ECHD1_MOUSE	-6.494
ARGI1_MOUSE	1.9798
STX7_MOUSE	-1.215
ENPL_MOUSE	-4.9848
PH4H_MOUSE	2.1476
CCAR1_MOUSE	20.4311
SAR1A_MOUSE	-6.0099
IPYR_MOUSE	-7.1812
PHS_MOUSE	-3.4428
CAND1_MOUSE	-7.2733
EGFR_MOUSE	-6.3296
NDUS7_MOUSE	-7.4006
QCR10_MOUSE	-7.328
SMD3_MOUSE	-7.0419
TIM13_MOUSE	-7.0328
TRXR1_MOUSE	-6.9245
HINT1_MOUSE	-6.9465
AHSA2_MOUSE	13.7308
XPO1_MOUSE	-6.7773
NUDC2_MOUSE	-2.4929
PP2AA_MOUSE	-6.4666
HSP74_MOUSE	-6.2667
CALX_MOUSE	-7.1812
GBLP_MOUSE	-4.8786
SAR1B_MOUSE	-7.1299
ARF5_MOUSE	-7.3258
DBNL_MOUSE	-7.1625
DYL2_MOUSE	-7.3291
RM22_MOUSE	-5.8063
ACACA_MOUSE	1.6269
NAMPT_MOUSE	-5.7653
GNA13_MOUSE	-7.294
MTND_MOUSE	-1.4352
RAB10_MOUSE	0.8811
PRS8_MOUSE	-7.0447
DDX5_MOUSE	-6.3773
PSD12_MOUSE	-3.7198
NHRF1_MOUSE	-3.9866
ADRO_MOUSE	-6.764
NT5C_MOUSE	0.7721
LIS1_MOUSE	-7.2753
GALK1_MOUSE	-7.0508
SRP68_MOUSE	-6.4819
EXOC7_MOUSE	-5.7831
TXD17_MOUSE	-6.2614
BLMH_MOUSE	-7.1976
NDKB_MOUSE	-7.1079
PUR4_MOUSE	-6.7646
U5S1_MOUSE	21.6437
NMT1_MOUSE	-6.2933
SCFD1_MOUSE	-7.3053
L2HDH_MOUSE	-2.9387
SC23A_MOUSE	-5.2904
PSA6_MOUSE	-6.9477
AHSA1_MOUSE	-7.3663
C1TC_MOUSE	-6.7283
TIM9_MOUSE	-7.3663
PPM1A_MOUSE	-7.3294
ACTN1_MOUSE	-4.2924
PRS4_MOUSE	-7.2922
LGMN_MOUSE	-4.9118
PREP_MOUSE	-7.0124
AKC1H_MOUSE	0.9293
HS90A_MOUSE	-3.9511
PURA1_MOUSE	-4.7475
ELOV2_MOUSE	-2.9968
TPMT_MOUSE	-6.962
DEK_MOUSE	-4.3109
SSRA_MOUSE	2.7154
AUHM_MOUSE	-6.0947
QCR7_MOUSE	-7.2384
PDCD6_MOUSE	-2.2891
GLRX1_MOUSE	-7.0853
NDUS6_MOUSE	-4.0856
ACO12_MOUSE	-4.7656
MCCB_MOUSE	-7.006
BTF3_MOUSE	-5.9885
AP3B1_MOUSE	-6.781
DYR_MOUSE	-7.0847
PSMD6_MOUSE	-6.7545
ODPB_MOUSE	-7.2453
ACOX2_MOUSE	-7.3032
NDUS4_MOUSE	-7.3171
VDAC2_MOUSE	-7.1574
OXSM_MOUSE	27.106
DHE3_MOUSE	-6.5151
VINC_MOUSE	-6.2614
PRS10_MOUSE	-5.9516
PPIF_MOUSE	0.3725
ARF4_MOUSE	-5.9354
HACL1_MOUSE	-7.1505
OXND1_MOUSE	-7.0905
TKT_MOUSE	-5.4286
ESTD_MOUSE	-5.8561
CLUS_MOUSE	-6.3042
DPYL2_MOUSE	-5.4541
ITM2B_MOUSE	-3.3819
SUCB1_MOUSE	-5.8267
DNJC3_MOUSE	-6.6968
DAD1_MOUSE	-6.2816
PSB5_MOUSE	-7.19
DHRS4_MOUSE	-5.7947
TCPE_MOUSE	-4.3336
SYTC_MOUSE	-6.792
1433Z_MOUSE	-6.764
DPYS_MOUSE	-6.9892
EIF3H_MOUSE	-4.1703
EIF3E_MOUSE	-6.5778
NDUB9_MOUSE	-5.1027
DERL1_MOUSE	-7.2532
PUR8_MOUSE	-6.4376
TOM22_MOUSE	10.0368
SAM50_MOUSE	-3.3207
NDUA6_MOUSE	-6.9198
TWF1_MOUSE	-5.1689
NAGAB_MOUSE	-2.0408
ACON_MOUSE	-7.3719
CY1_MOUSE	-6.4351
OPLA_MOUSE	-6.3884
PNCB_MOUSE	-5.8658
TYPH_MOUSE	-6.582
CD166_MOUSE	7.687
ATG3_MOUSE	-7.3719
GLGB_MOUSE	-6.5852
PMM2_MOUSE	2.7347
NIT2_MOUSE	-4.4098
SDF2L_MOUSE	-4.309
MK01_MOUSE	-7.1207
TFR1_MOUSE	0.9932
UMPS_MOUSE	-2.9893
NDUB4_MOUSE	-0.6597
ECHP_MOUSE	-7.0349
FETUA_MOUSE	-5.5289
KNG1_MOUSE	-7.1929
HRG_MOUSE	-6.9108
IF4A2_MOUSE	43.8269
ATP5J_MOUSE	-4.7636
ATPO_MOUSE	-7.1691
PUR2_MOUSE	-6.4413
SODC_MOUSE	-1.0311
GPDA_MOUSE	-6.8383
K2C1_MOUSE	-7.2599
K1C18_MOUSE	-4.7704
CSAD_MOUSE	-6.9108
SOAT2_MOUSE	-7.2385
FABPI_MOUSE	-7.0845
NDUA5_MOUSE	-2.141
K2C8_MOUSE	-7.3032
ACY1_MOUSE	-7.1017
CREL2_MOUSE	-7.3988
CD2AP_MOUSE	-6.9998
CDC5L_MOUSE	-6.6143
HS90B_MOUSE	-6.3729
LGUL_MOUSE	-6.2811
EHD3_MOUSE	-7.0597
XDH_MOUSE	2.7822
VAPA_MOUSE	8.1378
CO3_MOUSE	-7.4006
NUD12_MOUSE	-7.3388
KINH_MOUSE	-7.2313
CADH2_MOUSE	-6.3214
HA1B_MOUSE	-5.7936
PSB8_MOUSE	-3.4263
GRP75_MOUSE	-7.2207
ERF1_MOUSE	-7.2385
CFAB_MOUSE	-7.4128
CSK2B_MOUSE	-5.2268
TT39C_MOUSE	-5.6849
RT18B_MOUSE	-5.9484
DHB4_MOUSE	-4.6048
TXNL1_MOUSE	-7.3463
SYNC_MOUSE	-3.6331
HEMH_MOUSE	-6.7022
LMNB1_MOUSE	-6.5938
DCTN4_MOUSE	-3.7455
RS14_MOUSE	-6.5482
SERC_MOUSE	-7.3351
CNDP2_MOUSE	-7.278
ANXA1_MOUSE	-7.3726
FRIH_MOUSE	43.8269
FADS2_MOUSE	-5.3452
PRP19_MOUSE	-6.9783
DDB1_MOUSE	-6.8278
FEN1_MOUSE	-5.7579
AL1A7_MOUSE	-4.9714
OTUB1_MOUSE	-6.2764
EHD1_MOUSE	-3.1102
KAD3_MOUSE	-6.4021
ERG24_MOUSE	-6.8673
BAF_MOUSE	-4.5207
GCSP_MOUSE	-6.2225
RAB1B_MOUSE	-2.5123
PAPS2_MOUSE	-6.9632
CPT1A_MOUSE	-7.1257
PRDX5_MOUSE	-6.0741
STIP1_MOUSE	-7.3009
PDCD4_MOUSE	-4.804
RET4_MOUSE	-5.9147
EIF3A_MOUSE	-5.6054
PRDX3_MOUSE	-7.1475
CP239_MOUSE	0.5085
P5CS_MOUSE	9.7097
AOFA_MOUSE	-6.4317
GSTO1_MOUSE	-6.3136
CASP7_MOUSE	-5.9559
PDIA1_MOUSE	-6.5223
PCY2_MOUSE	-7.0825
DCXR_MOUSE	-2.2379
AATC_MOUSE	-5.1243
MRP2_MOUSE	-0.1268
NDUB8_MOUSE	7.9165
HEXA_MOUSE	-2.0991
SAC1_MOUSE	-7.2084
HCD2_MOUSE	-3.8596
PRDX4_MOUSE	-3.218
PA2G4_MOUSE	-7.3015
ATPB_MOUSE	-6.9104
H17B6_MOUSE	-7.4083
DCTN2_MOUSE	-3.5006
ATPA_MOUSE	-6.4112
ICLN_MOUSE	-7.3339
PAIP1_MOUSE	-7.3291
ECHM_MOUSE	-6.3952
CP2E1_MOUSE	10.761
PSD13_MOUSE	-1.2914
IFM3_MOUSE	9.8062
TALDO_MOUSE	-6.9858
BGLR_MOUSE	43.8269
LYAG_MOUSE	-6.6829
IF4A3_MOUSE	-7.0886
TCPQ_MOUSE	-6.8893
HPRT_MOUSE	-6.7503
QCR1_MOUSE	-6.6143
SC11A_MOUSE	-2.7706
ECHB_MOUSE	-6.1694
DIC_MOUSE	-5.2055
HGS_MOUSE	-3.8414
DHTK1_MOUSE	-7.3291
NUDT5_MOUSE	-7.2153
ISCU_MOUSE	-7.2799
LYPA1_MOUSE	-7.377
GSTA3_MOUSE	-6.711
NDUS1_MOUSE	-3.5569
CH60_MOUSE	-7.0095
SF3B1_MOUSE	-3.6287
CPSM_MOUSE	-5.2469
ACADL_MOUSE	-6.2526
RPE_MOUSE	-2.1763
NDUB3_MOUSE	-7.0493
IF2P_MOUSE	-5.4476
CP27A_MOUSE	-6.972
PECR_MOUSE	-6.8199
PUR9_MOUSE	-7.1691
PSMD1_MOUSE	-7.231
NUCL_MOUSE	-6.9108
NDUAA_MOUSE	-6.9355
SPYA_MOUSE	-6.8889
PP1R7_MOUSE	-6.9629
SEPT2_MOUSE	-7.068
ATG4B_MOUSE	8.0106
SCLY_MOUSE	-6.7876
ARP3_MOUSE	-6.961
MCM6_MOUSE	-3.0832
SYDC_MOUSE	-7.2697
PARP1_MOUSE	-6.6059
SRP09_MOUSE	-0.1822
FUMH_MOUSE	-4.9975
MPC2_MOUSE	-5.1588
AT1B1_MOUSE	-6.1433
BPNT1_MOUSE	-6.2083
SYIM_MOUSE	-5.8238
SPS1_MOUSE	-7.2717
PAHX_MOUSE	-6.9355
UAP1_MOUSE	-4.5472
DHB7_MOUSE	4.1337
AL9A1_MOUSE	-4.0189
MGST3_MOUSE	-6.8186
PSB7_MOUSE	-4.0428
PPP6_MOUSE	2.8308
YMEL1_MOUSE	-2.8954
PGES2_MOUSE	-7.2607
GPDM_MOUSE	-6.8327
CACP_MOUSE	-4.6516
GRP78_MOUSE	-6.4645
KYNU_MOUSE	-7.1735
PSMD5_MOUSE	-7.1079
RAB14_MOUSE	-6.6293
GELS_MOUSE	-6.6829
PSDE_MOUSE	-5.1325
PLCB_MOUSE	-5.2392
DJC10_MOUSE	-2.6834
TIM10_MOUSE	9.8757
GORS2_MOUSE	-6.1162
MTX2_MOUSE	-6.336
LIN7C_MOUSE	0.4536
CAPR1_MOUSE	-7.2185
CATA_MOUSE	-7.2384
DHB12_MOUSE	-7.2453
THRB_MOUSE	20.9493
PDIA3_MOUSE	-7.2237
ARFG2_MOUSE	43.8269
HAOX1_MOUSE	-7.0572
IVD_MOUSE	-6.8214
PCNA_MOUSE	-7.0447
RT05_MOUSE	-7.1691
SNX5_MOUSE	-7.0691
SC23B_MOUSE	-4.0291
PCKGC_MOUSE	-5.1143
FABP4_MOUSE	-5.1733
PSA7_MOUSE	-7.3253
ARFG1_MOUSE	11.7924
RALY_MOUSE	-5.4386
ACSA_MOUSE	-6.9316
IF6_MOUSE	-6.8653
NFS1_MOUSE	-4.6678
ACL6A_MOUSE	-4.6046
MCCA_MOUSE	-6.2031
ANXA5_MOUSE	-6.3884
PPID_MOUSE	-7.3719
ETFD_MOUSE	-0.1217
EIF2A_MOUSE	-7.3126
GUAA_MOUSE	-6.178
SSRG_MOUSE	-1.9004
CSDE1_MOUSE	-4.312
SC22B_MOUSE	-6.7819
S10AB_MOUSE	-1.6568
HCDH_MOUSE	-4.4517
IPYR2_MOUSE	-7.2134
AMPE_MOUSE	-4.448
PAPS1_MOUSE	-6.494
DNJB4_MOUSE	-7.1735
LMNA_MOUSE	-7.3085
RS3A_MOUSE	-1.8512
GSH0_MOUSE	-4.0319
ABCD3_MOUSE	-7.1928
IF4E_MOUSE	-6.3583
URIC_MOUSE	-6.0984
CAD17_MOUSE	-6.2933
DECR_MOUSE	-2.1902
CP7A1_MOUSE	-7.1821
PDLI5_MOUSE	-0.6734
ALDOB_MOUSE	43.5649
AMBP_MOUSE	2.0853
THIO_MOUSE	-6.3291
PTGR1_MOUSE	20.7347
HEM2_MOUSE	-5.4349
DNJA1_MOUSE	-7.1098
CHMP5_MOUSE	3.9388
RD23B_MOUSE	-7.4083
NOL6_MOUSE	-6.7823
AP4A_MOUSE	-7.3099
TERA_MOUSE	-6.9906
TLN1_MOUSE	-5.5481
GLCNE_MOUSE	-6.0437
AAPK2_MOUSE	-4.514
TXD12_MOUSE	-5.8136
CP2J5_MOUSE	-5.1239
NLTP_MOUSE	-0.1594
CPT2_MOUSE	-6.9089
PYRG1_MOUSE	-6.6571
PPCS_MOUSE	-1.3382
MYCBP_MOUSE	-6.8873
NDUS5_MOUSE	-5.2711
PPT1_MOUSE	-7.3752
CDC42_MOUSE	-5.1143
HMGCL_MOUSE	-7.3545
DCUP_MOUSE	-7.3281
AK1A1_MOUSE	-6.8899
CP4AE_MOUSE	24.9405
KCY_MOUSE	-5.5756
CDD_MOUSE	-6.4985
OST48_MOUSE	-7.3334
PEF1_MOUSE	-6.6218
KAD2_MOUSE	-6.9926
STMN1_MOUSE	2.2613
PSB2_MOUSE	-6.4724
NUDC_MOUSE	-7.4083
RT15_MOUSE	-3.0667
41_MOUSE	0.5614
MECR_MOUSE	-7.1827
PRS7_MOUSE	-7.1207
PARK7_MOUSE	-2.3856
G6PE_MOUSE	-5.7947
FBX6_MOUSE	-1.4516
MPPB_MOUSE	9.5242
LRC47_MOUSE	-7.4023
GBB1_MOUSE	-5.7873
KHK_MOUSE	-6.7897
MARE3_MOUSE	-7.3339
DHX15_MOUSE	-7.4023
SPCS_MOUSE	-5.6648
GRPE1_MOUSE	-7.0124
UGDH_MOUSE	-7.1646
PUR6_MOUSE	-6.8317
UD2A3_MOUSE	-7.2324
ALBU_MOUSE	-3.8973
USO1_MOUSE	-5.8039
SCRB2_MOUSE	-6.7008
RAN_MOUSE	-7.2073
HPPD_MOUSE	-5.0892
SERB_MOUSE	0.9254
ALDH2_MOUSE	15.1517
AT2A2_MOUSE	-3.1992
AACS_MOUSE	-7.2784
AAKB1_MOUSE	-7.4083
ACADS_MOUSE	-7.1069
SDSL_MOUSE	-4.6985
RL6_MOUSE	-6.8771
ARC1A_MOUSE	-7.3032
NDUA4_MOUSE	-6.9185
CUL1_MOUSE	17.4898
AASS_MOUSE	-6.6544
GBB2_MOUSE	-6.4967
CP3AD_MOUSE	-7.2062
ASNS_MOUSE	-6.8278
3HIDH_MOUSE	-5.2069
5NT3A_MOUSE	6.1885
ABCG2_MOUSE	-6.1238
GSTK1_MOUSE	-7.3542
RT33_MOUSE	-0.3893
NFU1_MOUSE	-4.3011
TCPH_MOUSE	-7.3612
MOGS_MOUSE	-4.9401
RM19_MOUSE	-6.2627
CNBP_MOUSE	-7.3663
RPN1_MOUSE	-7.2885
RUVB1_MOUSE	-6.8032
S61A1_MOUSE	42.1507
MUG1_MOUSE	-6.0534
GDIR2_MOUSE	1.7705
GYS2_MOUSE	-2.7433
NEUA_MOUSE	-7.1086
SEC13_MOUSE	-2.4734
ATG7_MOUSE	-5.5291
IIGP1_MOUSE	-5.6882
FKBP4_MOUSE	-6.6143
S27A5_MOUSE	-6.5688
TOM40_MOUSE	-7.1524
VASP_MOUSE	-7.0464
RL28_MOUSE	-5.8263
CYFP1_MOUSE	-2.3078
UN45A_MOUSE	34.783
PRS6B_MOUSE	-7.2159
MFGM_MOUSE	-7.296
FAAA_MOUSE	-7.0386
NDUC2_MOUSE	-6.7781
IPO5_MOUSE	-4.2719
NADC_MOUSE	-6.2305
RAB6A_MOUSE	-4.6488
EIF3C_MOUSE	-7.1854
RS3_MOUSE	-5.6314
PSA1_MOUSE	-4.2308
COPB_MOUSE	-6.9502
RUVB2_MOUSE	-1.9114
BAX_MOUSE	-5.8821
LTOR1_MOUSE	-7.3566
BAG3_MOUSE	-4.0184
QCR2_MOUSE	-5.6768
ILK_MOUSE	-4.4128
HEMO_MOUSE	7.1332
THUM1_MOUSE	-6.1921
LHPP_MOUSE	-7.3608
STIM1_MOUSE	-7.2062
EIF3F_MOUSE	-7.294
HDAC6_MOUSE	27.2934
EBP_MOUSE	-6.4238
OPHN1_MOUSE	-6.9479
IGBP1_MOUSE	-6.283
ACSL4_MOUSE	-2.2029
ODPA_MOUSE	-5.9982
RS4X_MOUSE	2.118
NSDHL_MOUSE	-6.6781
RBBP7_MOUSE	-6.5699
HCFC1_MOUSE	-1.6724
DKC1_MOUSE	-5.64
PRPS1_MOUSE	-3.8597
LAMP1_MOUSE	-7.4039
VPS36_MOUSE	16.0006
ORNT1_MOUSE	-6.955
GSHR_MOUSE	-7.2566
ASAH1_MOUSE	-7.1551
PGDH_MOUSE	-6.5949
ACSL1_MOUSE	-5.7628
AATM_MOUSE	-7.3202
VPS35_MOUSE	-6.2497
DNJA2_MOUSE	-6.6278
IST1_MOUSE	-1.5242
EST1C_MOUSE	-7.2599
CPSF5_MOUSE	22.2064
MT2_MOUSE	-1.8531
MT1_MOUSE	-7.3032
6PGL_MOUSE	-6.7762
COX41_MOUSE	-7.3894
DHB2_MOUSE	-5.8293
ULA1_MOUSE	-6.8289
SYAC_MOUSE	-7.3332
SRPR_MOUSE	4.0707
THIL_MOUSE	-6.6013
ADX_MOUSE	-4.1214
2AAB_MOUSE	-5.909
ODP2_MOUSE	-3.8462
APOA4_MOUSE	-6.8815
APOC3_MOUSE	11.8062
APOA1_MOUSE	-5.201
COPD_MOUSE	-5.5589
NEDD4_MOUSE	-7.204
ANXA2_MOUSE	-7.1469
ODBB_MOUSE	-7.2237
KPYM_MOUSE	-6.9444
PSA4_MOUSE	-6.9803
CP1A2_MOUSE	-7.3339
CSK_MOUSE	16.2849
ETFA_MOUSE	-5.7827
CX7A2_MOUSE	-6.159
GSTA4_MOUSE	-6.9451
GSH1_MOUSE	-7.2227
SNX1_MOUSE	-5.0707
PPIB_MOUSE	-5.9458
RL4_MOUSE	-4.9746
AT1B3_MOUSE	-4.1179
MAOX_MOUSE	-6.2031
STT3B_MOUSE	-7.2599
COPB2_MOUSE	-7.294
RSSA_MOUSE	-7.0885
PCCB_MOUSE	-3.2626
SRPRB_MOUSE	-2.3017
TRFE_MOUSE	-7.4096
KAP2_MOUSE	-6.7969
MCAT_MOUSE	-6.9475
GCST_MOUSE	-7.3431
ATX2L_MOUSE	-4.726
KPYR_MOUSE	-0.6245
CCS_MOUSE	-2.3435
GMPPA_MOUSE	-6.1179
S23IP_MOUSE	8.5436
NPL4_MOUSE	13.7909
ALG5_MOUSE	-7.4009
CSN8_MOUSE	-7.2908
AMPN_MOUSE	-6.5563
IPO9_MOUSE	20.6128
ACSM1_MOUSE	-3.0464
CHM4B_MOUSE	-1.258
3BHS7_MOUSE	-7.1842
TCPB_MOUSE	-3.1833
LPP_MOUSE	-6.3608
RT02_MOUSE	0.6435
ABCF1_MOUSE	-5.1247
GMPPB_MOUSE	-4.8029
ACOD1_MOUSE	-6.9588
KIME_MOUSE	-6.9726
FIBG_MOUSE	-6.1676
SO1A1_MOUSE	-2.5599
GCSH_MOUSE	-6.344
FKB1A_MOUSE	0.337
RILP_MOUSE	-6.2764
HNRL1_MOUSE	-1.5917
NDUB7_MOUSE	5.8459
THIM_MOUSE	-1.3111
CP7B1_MOUSE	-6.4167
TMEDA_MOUSE	-3.19
SMD2_MOUSE	-6.1319
FBRL_MOUSE	8.742
CP3AB_MOUSE	-4.3943
DHC24_MOUSE	-5.5266
DHB8_MOUSE	-6.557
DHX9_MOUSE	-7.1069
RCC2_MOUSE	-6.8997
MAVS_MOUSE	-7.0328
COPG2_MOUSE	6.9962
PDXK_MOUSE	-7.2609
PCKGM_MOUSE	9.3324
KAT1_MOUSE	-5.6826
LIPT_MOUSE	7.2968
SKP1_MOUSE	-2.1511
PCCA_MOUSE	-7.0325
MPP6_MOUSE	-7.1821
TBCA_MOUSE	-6.7664
EIF3L_MOUSE	-7.3656
KMO_MOUSE	-3.9161
PP1A_MOUSE	-6.7533
PAIRB_MOUSE	-4.9371
SNX2_MOUSE	-7.3357
RDH7_MOUSE	-6.2375
HNRPK_MOUSE	-3.1462
TIM8B_MOUSE	-4.8394
DPYD_MOUSE	-6.5845
FIBB_MOUSE	-7.1257
AT1A1_MOUSE	-0.508
M2GD_MOUSE	-6.6185
NDUA7_MOUSE	-6.8383
RM23_MOUSE	-3.1982
ACTZ_MOUSE	-6.2345
HYKK_MOUSE	-7.3365
LMAN1_MOUSE	-6.6027
AMPL_MOUSE	-7.4069
ALD2_MOUSE	-0.946
HUTU_MOUSE	-5.4791
AOFB_MOUSE	-3.0495
GALM_MOUSE	-7.368
SSDH_MOUSE	-7.1759
VATH_MOUSE	18.0056
AIFM1_MOUSE	-7.3285
MIF_MOUSE	-5.4271
